num,mcc,acc,loss
0,0.0,0.5679611650485437,0.6934287
1,0.01958995914800134,0.5631067961165048,0.69550365
2,0.02376297049878146,0.5679611650485437,0.6923897
3,0.053295823898741754,0.5728155339805825,0.69543934
4,0.02376297049878146,0.5679611650485437,0.69287324
