num,mcc,acc,loss
0,0.04749389236295929,0.592964824120603,0.6908646
1,0.03384696198291077,0.47738693467336685,0.7206212
2,-0.007893277183270084,0.5728643216080402,0.67825055
3,0.012362008763158879,0.507537688442211,0.706724
4,-0.018931522618118857,0.5829145728643216,0.665902
