Genotype,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63,Dim_64,Dim_65,Dim_66,Dim_67,Dim_68,Dim_69,Dim_70,Dim_71,Dim_72,Dim_73,Dim_74,Dim_75,Dim_76,Dim_77,Dim_78,Dim_79
152.0,0.2588154971599579,0.27838411927223206,0.510004997253418,0.2514076828956604,0.297812283039093,0.4375501871109009,0.27950936555862427,0.4775673449039459,0.2789674699306488,0.40403100848197937,0.250575989484787,0.4858711361885071,0.31503206491470337,0.30505499243736267,0.27545738220214844,0.3584509491920471,0.5605714917182922,0.27598515152931213,0.7456411123275757,0.7318442463874817,0.49028775095939636,0.2570871114730835,0.2409447878599167,0.4574039876461029,0.2266790270805359,0.47841164469718933,0.2534072697162628,0.3718966245651245,0.5272993445396423,0.26045382022857666,0.35031282901763916,0.5598217248916626,0.39525654911994934,0.25205954909324646,0.24661169946193695,0.2591230273246765,0.5611244440078735,0.5811343193054199,0.19861973822116852,0.27016302943229675,0.47178560495376587,0.2945241928100586,0.8520126342773438,0.22530533373355865,0.30884605646133423,0.31438666582107544,0.7805623412132263,0.5535784959793091,0.41581907868385315,0.5198522210121155,0.45610669255256653,0.4400119483470917,0.24817797541618347,0.4521089792251587,0.2545396685600281,0.3241676092147827,0.5214157104492188,0.435263991355896,0.20020146667957306,0.6237428188323975,0.3489473760128021,0.26658281683921814,0.2716006636619568,0.3353016972541809,0.14787766337394714,0.30779317021369934,0.2934388220310211,0.2004181295633316,0.3015841245651245,0.519385576248169,0.23294319212436676,0.20234079658985138,0.26249802112579346,0.3240002393722534,0.2897345721721649,0.5171652436256409,0.2344302237033844,0.23760275542736053,0.28804486989974976,0.18422675132751465
22.0,0.2740870714187622,0.3910653591156006,0.3961418867111206,0.33821001648902893,0.2859379053115845,0.24075591564178467,0.2874610126018524,0.3742017447948456,0.2949783504009247,0.2256975919008255,0.3438429832458496,0.23046918213367462,0.2169959992170334,0.2863428592681885,0.32530656456947327,0.351504921913147,0.1808861345052719,0.28706228733062744,0.25433775782585144,0.2956528663635254,0.2801293432712555,0.2698453664779663,0.35881516337394714,0.20657123625278473,0.2570989727973938,0.21962806582450867,0.2969869077205658,0.24338261783123016,0.20503157377243042,0.34081465005874634,0.2621573507785797,0.25083795189857483,0.21766889095306396,0.25685086846351624,0.2652682363986969,0.3569287359714508,0.21788758039474487,0.2562260329723358,0.2616199254989624,0.35355105996131897,0.25628116726875305,0.22725509107112885,0.23371697962284088,0.34374508261680603,0.3186015784740448,0.2958947718143463,0.2655245065689087,0.20222003757953644,0.30093449354171753,0.23945948481559753,0.2627158463001251,0.2583792507648468,0.2629753649234772,0.2358485609292984,0.27686813473701477,0.18074531853199005,0.18945643305778503,0.23160864412784576,0.28552934527397156,0.24798382818698883,0.45213964581489563,0.23430174589157104,0.15867134928703308,0.2772878408432007,0.32994014024734497,0.23965710401535034,0.29483434557914734,0.317339688539505,0.31018736958503723,0.36116287112236023,0.23822395503520966,0.25925958156585693,0.23445330560207367,0.2746048867702484,0.2708866596221924,0.35210293531417847,0.3028593361377716,0.2599470317363739,0.2841000258922577,0.3225260376930237
65.0,0.2929190993309021,0.384224534034729,0.32586172223091125,0.3513158857822418,0.3131185472011566,0.2756495773792267,0.3121923506259918,0.3148149251937866,0.3285301625728607,0.27652615308761597,0.35538363456726074,0.2643316984176636,0.2295367419719696,0.30418094992637634,0.3351723849773407,0.3794431686401367,0.25876137614250183,0.3102220892906189,0.3084476888179779,0.3286646902561188,0.2792167365550995,0.2663115859031677,0.3747963607311249,0.2458624243736267,0.2916784882545471,0.27129557728767395,0.31787052750587463,0.2729814350605011,0.27189821004867554,0.3500894010066986,0.29192060232162476,0.2844715416431427,0.25211504101753235,0.2837175726890564,0.25845053791999817,0.3585863709449768,0.2702469229698181,0.2901811897754669,0.25483500957489014,0.3683249354362488,0.29087451100349426,0.24501825869083405,0.3100906014442444,0.349852055311203,0.351686030626297,0.3192964196205139,0.3285994231700897,0.25777801871299744,0.2862440049648285,0.28444379568099976,0.30352625250816345,0.2911205291748047,0.263465940952301,0.2797505855560303,0.2948119342327118,0.2090240865945816,0.2503540813922882,0.25772523880004883,0.26883643865585327,0.29517409205436707,0.4110528826713562,0.31480303406715393,0.14368930459022522,0.28751516342163086,0.30563580989837646,0.2806110084056854,0.34398990869522095,0.26245445013046265,0.3237759470939636,0.35370731353759766,0.2908748686313629,0.3341344892978668,0.3702217936515808,0.3054366409778595,0.30975472927093506,0.37982177734375,0.3370569944381714,0.3412412405014038,0.28009331226348877,0.2779151499271393
251.0,0.39658164978027344,0.3464896082878113,0.44690224528312683,0.5690949559211731,0.40211766958236694,0.27593982219696045,0.3841896951198578,0.4029306471347809,0.5367281436920166,0.2379310429096222,0.571109414100647,0.26755228638648987,0.25017786026000977,0.2956163287162781,0.2920755445957184,0.43808507919311523,0.24128898978233337,0.5381981730461121,0.3325537145137787,0.3859465718269348,0.33435916900634766,0.21988417208194733,0.3580869734287262,0.25872620940208435,0.35694265365600586,0.25566428899765015,0.2957567572593689,0.2348211258649826,0.2603187561035156,0.5416551828384399,0.24503782391548157,0.27645957469940186,0.2723166048526764,0.29021579027175903,0.36025330424308777,0.4247936010360718,0.29194560647010803,0.2664255201816559,0.3319166600704193,0.5628709197044373,0.2822006344795227,0.29537031054496765,0.35435307025909424,0.4250935912132263,0.5531964302062988,0.47536689043045044,0.2824557423591614,0.2613554894924164,0.3290688991546631,0.2870311737060547,0.3306509852409363,0.3108694553375244,0.3247968256473541,0.3174329400062561,0.29602015018463135,0.2877905070781708,0.26007404923439026,0.3080991506576538,0.14136576652526855,0.25880691409111023,0.32045015692710876,0.27564164996147156,0.17332476377487183,0.2485012263059616,0.2282176911830902,0.20730754733085632,0.26980653405189514,0.18526825308799744,0.17189276218414307,0.3044031262397766,0.2903573215007782,0.24207483232021332,0.24097193777561188,0.4545034170150757,0.2533333897590637,0.26598113775253296,0.4242299497127533,0.4667823314666748,0.4286263585090637,0.3806295096874237
120.0,0.31097880005836487,0.23263226449489594,0.1579413115978241,0.35554569959640503,0.2854818105697632,0.3953295946121216,0.27299192547798157,0.17332886159420013,0.3744910657405853,0.3890332281589508,0.35527315735816956,0.3653419315814972,0.12992483377456665,0.2317265421152115,0.22349698841571808,0.37456339597702026,0.3943459689617157,0.38381215929985046,0.24783636629581451,0.1964392364025116,0.29884397983551025,0.2374355047941208,0.28458672761917114,0.3807688355445862,0.3408069610595703,0.3402068316936493,0.23852883279323578,0.2989066243171692,0.3473409414291382,0.32671448588371277,0.3361147344112396,0.2671506702899933,0.2981720268726349,0.28897717595100403,0.358849436044693,0.23581330478191376,0.39448925852775574,0.2455243468284607,0.30231982469558716,0.3132912814617157,0.36399853229522705,0.14381712675094604,0.28610217571258545,0.26047733426094055,0.3170379400253296,0.26916083693504333,0.2722437083721161,0.37325239181518555,0.24435530602931976,0.31373098492622375,0.2572133243083954,0.24248284101486206,0.2502506971359253,0.4018740653991699,0.2291601449251175,0.12540224194526672,0.38198673725128174,0.27714815735816956,0.22204750776290894,0.25418728590011597,0.2050810158252716,0.21395458281040192,0.18473607301712036,0.2321726679801941,0.24309536814689636,0.23678992688655853,0.23887087404727936,0.10496862232685089,0.35042786598205566,0.19810621440410614,0.265206515789032,0.2781595289707184,0.18819542229175568,0.25919201970100403,0.22235597670078278,0.21682721376419067,0.3068626821041107,0.3116236925125122,0.16465866565704346,0.17575009167194366
277.0,0.3047640025615692,0.27922990918159485,0.3986048698425293,0.3043200969696045,0.2965923547744751,0.35235896706581116,0.28876104950904846,0.36667144298553467,0.3363424837589264,0.3185268044471741,0.3018948435783386,0.34821659326553345,0.21067066490650177,0.2682788670063019,0.2566503584384918,0.3761015236377716,0.34701818227767944,0.3428785502910614,0.26816269755363464,0.22985687851905823,0.36692380905151367,0.25641918182373047,0.2773224413394928,0.3634868860244751,0.3317866325378418,0.31800591945648193,0.2557132840156555,0.2825150489807129,0.31388843059539795,0.2699447274208069,0.30231034755706787,0.23840603232383728,0.3233873248100281,0.2956509292125702,0.33941414952278137,0.2604542374610901,0.4028513729572296,0.24530485272407532,0.25538262724876404,0.26509130001068115,0.35368481278419495,0.2039129137992859,0.30369293689727783,0.28723639249801636,0.2732205390930176,0.22366204857826233,0.3020564913749695,0.3842189311981201,0.3301936089992523,0.30220603942871094,0.2633472681045532,0.24251414835453033,0.2544921934604645,0.3865705728530884,0.27171504497528076,0.14157117903232574,0.35207876563072205,0.20186005532741547,0.2105444371700287,0.27893322706222534,0.42496219277381897,0.3086950182914734,0.13696134090423584,0.19114673137664795,0.19709518551826477,0.27738696336746216,0.36488693952560425,0.29223203659057617,0.2817031443119049,0.32429933547973633,0.2599967420101166,0.2808622121810913,0.29858696460723877,0.36997589468955994,0.28765228390693665,0.3171086013317108,0.3186405599117279,0.3086561858654022,0.2605293393135071,0.3127013146877289
176.0,0.3422650694847107,0.4227259159088135,0.33056139945983887,0.41803407669067383,0.33764317631721497,0.3989472985267639,0.34300631284713745,0.33483225107192993,0.3900807499885559,0.39051130414009094,0.4220857322216034,0.37532246112823486,0.23615196347236633,0.33229967951774597,0.3463723659515381,0.42451444268226624,0.39485397934913635,0.36189109086990356,0.34653130173683167,0.3514177203178406,0.3346823751926422,0.30203428864479065,0.41593945026397705,0.3728390336036682,0.3521850109100342,0.37698793411254883,0.3472598195075989,0.3420075476169586,0.38527703285217285,0.41809627413749695,0.36720576882362366,0.31978580355644226,0.3242601156234741,0.34580379724502563,0.3623467981815338,0.4010573625564575,0.3837997019290924,0.3227640986442566,0.34170353412628174,0.4163926839828491,0.38047125935554504,0.24521075189113617,0.38103118538856506,0.4098920226097107,0.38471564650535583,0.35709914565086365,0.3634779751300812,0.36152151226997375,0.3270949423313141,0.37974339723587036,0.3457632064819336,0.3378535509109497,0.319867342710495,0.39034590125083923,0.31203925609588623,0.18945446610450745,0.3911799192428589,0.2962262034416199,0.28472620248794556,0.34389400482177734,0.3539367616176605,0.3044385015964508,0.143864706158638,0.23818637430667877,0.32782426476478577,0.3104614317417145,0.3696140646934509,0.32994669675827026,0.2704452872276306,0.35510876774787903,0.32230204343795776,0.39604511857032776,0.3502688705921173,0.3392227292060852,0.3189656138420105,0.38294583559036255,0.41468825936317444,0.4412178099155426,0.18984904885292053,0.27203941345214844
281.0,0.326604425907135,0.3773093521595001,0.3188093304634094,0.30530714988708496,0.33283376693725586,0.3550151586532593,0.3135659396648407,0.29974138736724854,0.2997245490550995,0.3351787030696869,0.3068406879901886,0.34506893157958984,0.2126201093196869,0.32784926891326904,0.3207513093948364,0.3643031716346741,0.3495771884918213,0.2961801290512085,0.3900710940361023,0.40643438696861267,0.35048046708106995,0.27610257267951965,0.3544922173023224,0.3608156144618988,0.3162907660007477,0.3264157772064209,0.3647873103618622,0.36375656723976135,0.32118484377861023,0.2977898418903351,0.31401270627975464,0.3459070920944214,0.3299819529056549,0.35357561707496643,0.334942102432251,0.32551461458206177,0.37933769822120667,0.3507123589515686,0.3059167265892029,0.28889620304107666,0.33627796173095703,0.27271342277526855,0.39273637533187866,0.3422824740409851,0.27215906977653503,0.25026699900627136,0.40030089020729065,0.36787867546081543,0.3105233311653137,0.3884880840778351,0.3607604503631592,0.3615018129348755,0.29230809211730957,0.34973761439323425,0.31353139877319336,0.19670620560646057,0.362276166677475,0.32016095519065857,0.2537964880466461,0.36117300391197205,0.3362743556499481,0.3642489016056061,0.19703152775764465,0.28168582916259766,0.29432255029678345,0.31739696860313416,0.3558419346809387,0.2913952171802521,0.301363468170166,0.3689018189907074,0.27491652965545654,0.2672017812728882,0.2193221002817154,0.3563145101070404,0.3310178220272064,0.40801045298576355,0.3900832235813141,0.3029661178588867,0.27909931540489197,0.24707180261611938
297.0,0.2466387003660202,0.23790381848812103,0.5028566122055054,0.2627105712890625,0.2618403434753418,0.36935001611709595,0.2584829330444336,0.46619027853012085,0.288410484790802,0.33229905366897583,0.25995925068855286,0.37940672039985657,0.2567625045776367,0.27474677562713623,0.2513090968132019,0.351971834897995,0.3758952021598816,0.2732972204685211,0.3422297239303589,0.3296343684196472,0.41320133209228516,0.26880979537963867,0.2407945692539215,0.3401433527469635,0.27167198061943054,0.36327648162841797,0.20644186437129974,0.22851413488388062,0.36813443899154663,0.24719852209091187,0.3055950105190277,0.2564909756183624,0.30054566264152527,0.24612301588058472,0.3017023801803589,0.2314370721578598,0.4051862359046936,0.28630396723747253,0.2204226553440094,0.24036073684692383,0.38609564304351807,0.19899943470954895,0.42391738295555115,0.25020313262939453,0.25720804929733276,0.2418805956840515,0.394429087638855,0.37498319149017334,0.3912060260772705,0.297349214553833,0.276115357875824,0.21532359719276428,0.24753215909004211,0.3872556984424591,0.2563226819038391,0.18463711440563202,0.35203203558921814,0.21337543427944183,0.220441073179245,0.31943562626838684,0.3196336030960083,0.23624850809574127,0.1822657734155655,0.24322660267353058,0.1426486372947693,0.2523614466190338,0.2262067049741745,0.2500232458114624,0.2564126253128052,0.3596205711364746,0.15107907354831696,0.1404585838317871,0.15580591559410095,0.3191070258617401,0.21342520415782928,0.31360816955566406,0.18315403163433075,0.2182881087064743,0.31324610114097595,0.21666988730430603
213.0,0.506840169429779,0.4299786686897278,0.27900996804237366,0.3590834140777588,0.5227934718132019,0.355437308549881,0.5378098487854004,0.28337156772613525,0.5059108138084412,0.3103580176830292,0.35229796171188354,0.3638957440853119,0.22376830875873566,0.4389840364456177,0.4083043932914734,0.3816393315792084,0.40691500902175903,0.4619790017604828,0.3782569468021393,0.36245012283325195,0.4008750915527344,0.2493358701467514,0.38772204518318176,0.4156593382358551,0.524970293045044,0.35414206981658936,0.500941812992096,0.5013819336891174,0.3831470310688019,0.34341880679130554,0.25885286927223206,0.391935795545578,0.40872636437416077,0.5043708086013794,0.42474377155303955,0.3996140658855438,0.44631528854370117,0.37199026346206665,0.39137783646583557,0.39500486850738525,0.29392051696777344,0.38493219017982483,0.4093324840068817,0.3723451793193817,0.4239159822463989,0.31613463163375854,0.3527141213417053,0.44317927956581116,0.3383968472480774,0.5184862613677979,0.46527865529060364,0.4891117215156555,0.4058646559715271,0.3837320804595947,0.4619332551956177,0.23074857890605927,0.46750950813293457,0.3803011178970337,0.2895413935184479,0.3927938938140869,0.43137067556381226,0.4185250401496887,0.23043636977672577,0.19979700446128845,0.4316176474094391,0.2882058620452881,0.398613840341568,0.23521310091018677,0.27753424644470215,0.23322227597236633,0.3491992950439453,0.48392653465270996,0.3866923153400421,0.47135305404663086,0.42141711711883545,0.3462187647819519,0.4723130166530609,0.32560762763023376,0.2820338308811188,0.33459416031837463
