Genotype,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63,Dim_64,Dim_65,Dim_66,Dim_67,Dim_68,Dim_69,Dim_70,Dim_71,Dim_72,Dim_73,Dim_74,Dim_75,Dim_76,Dim_77,Dim_78,Dim_79
23.0,0.3167899250984192,0.4371758699417114,0.39171501994132996,0.3437795341014862,0.30050256848335266,0.33988234400749207,0.2862083315849304,0.3140738606452942,0.31019124388694763,0.2216808795928955,0.3487817645072937,0.3360446095466614,0.19670437276363373,0.3255554139614105,0.29621413350105286,0.3776467442512512,0.28065845370292664,0.30272936820983887,0.31274843215942383,0.284446120262146,0.3452566862106323,0.22427710890769958,0.23079271614551544,0.3085159659385681,0.2992192804813385,0.30059581995010376,0.3113285303115845,0.2599354684352875,0.3381575644016266,0.25971561670303345,0.2378087192773819,0.1820342093706131,0.30620700120925903,0.2963034510612488,0.26643267273902893,0.323641836643219,0.3568919897079468,0.3329625725746155,0.18562009930610657,0.3419359624385834,0.31551122665405273,0.196690633893013,0.3369850814342499,0.3088461458683014,0.3086395859718323,0.26232752203941345,0.3928806185722351,0.3414663076400757,0.3429781496524811,0.3000556230545044,0.30555102229118347,0.307546466588974,0.29062700271606445,0.33459293842315674,0.2602684497833252,0.18170785903930664,0.32292675971984863,0.15875260531902313,0.20726032555103302,0.3117196559906006,0.4284668266773224,0.29404276609420776,0.16642047464847565,0.2877978980541229,0.3240690231323242,0.29660505056381226,0.28575554490089417,0.2844713628292084,0.3434349298477173,0.3314460813999176,0.19155214726924896,0.2701976001262665,0.3175124228000641,0.3809991180896759,0.3036883473396301,0.3465646803379059,0.23015795648097992,0.26138436794281006,0.23518402874469757,0.25173184275627136
14.0,0.3266837000846863,0.370281457901001,0.5220651030540466,0.32981356978416443,0.2920590341091156,0.3956533372402191,0.2704631984233856,0.39750608801841736,0.2990480661392212,0.30459266901016235,0.33323052525520325,0.403577595949173,0.22201703488826752,0.34394341707229614,0.32835784554481506,0.37450137734413147,0.33513587713241577,0.2873762845993042,0.2786114811897278,0.30279475450515747,0.42244935035705566,0.26457083225250244,0.2713203728199005,0.3643221855163574,0.30752918124198914,0.35567396879196167,0.36320623755455017,0.3112785220146179,0.3702331483364105,0.29149574041366577,0.3034651577472687,0.23244473338127136,0.35265183448791504,0.3876086175441742,0.3383822739124298,0.31581857800483704,0.4097115993499756,0.3049408495426178,0.2472590059041977,0.31764450669288635,0.37216901779174805,0.17370198667049408,0.40975868701934814,0.322593092918396,0.2851266860961914,0.2875795364379883,0.3666563630104065,0.37986132502555847,0.38262540102005005,0.37709951400756836,0.39653846621513367,0.40355706214904785,0.3190913796424866,0.37025025486946106,0.2720903158187866,0.2079220414161682,0.38212987780570984,0.23532064259052277,0.20458492636680603,0.32865262031555176,0.32072141766548157,0.20721349120140076,0.17345461249351501,0.24479542672634125,0.29671549797058105,0.25707852840423584,0.28038308024406433,0.2945379316806793,0.2609803378582001,0.36649179458618164,0.25098127126693726,0.24757014214992523,0.31561020016670227,0.3803817629814148,0.2726667523384094,0.3303374946117401,0.3152792453765869,0.3086654543876648,0.29364943504333496,0.2826709747314453
73.0,0.3277357518672943,0.3922671675682068,0.5833430290222168,0.27141663432121277,0.3418717384338379,0.4372727870941162,0.36779049038887024,0.46362537145614624,0.3078784644603729,0.4779195487499237,0.2815231680870056,0.44774121046066284,0.30074185132980347,0.38372310996055603,0.3465346693992615,0.3837167024612427,0.4708862006664276,0.27704447507858276,0.29431334137916565,0.281439870595932,0.4566880166530609,0.38238525390625,0.34854334592819214,0.37478360533714294,0.355164498090744,0.46451568603515625,0.35504040122032166,0.35138916969299316,0.43034717440605164,0.27589502930641174,0.45123085379600525,0.3126877546310425,0.35839226841926575,0.3957218825817108,0.38006702065467834,0.3059665560722351,0.4442877769470215,0.3335959315299988,0.30244728922843933,0.25329500436782837,0.463834285736084,0.2233026623725891,0.46386581659317017,0.3639707863330841,0.27203628420829773,0.2993778884410858,0.4040609896183014,0.4079391062259674,0.4349135160446167,0.39341333508491516,0.3685302734375,0.326769083738327,0.3317844867706299,0.4166392385959625,0.36161643266677856,0.22207458317279816,0.41705992817878723,0.28988832235336304,0.3405349850654602,0.3583281338214874,0.3749684989452362,0.3469979166984558,0.13510161638259888,0.3228902518749237,0.23299463093280792,0.2697538137435913,0.37652331590652466,0.3906083106994629,0.36427077651023865,0.444259375333786,0.20467819273471832,0.259673535823822,0.4016216993331909,0.3420546054840088,0.31054064631462097,0.34999844431877136,0.29635345935821533,0.42782121896743774,0.298676073551178,0.19971588253974915
251.0,0.30559536814689636,0.3697749674320221,0.45609843730926514,0.17313091456890106,0.2774837911128998,0.4837007522583008,0.26386263966560364,0.351071834564209,0.2514919638633728,0.43217289447784424,0.17727535963058472,0.46262043714523315,0.15906542539596558,0.2837037742137909,0.28140342235565186,0.36102786660194397,0.48290950059890747,0.1797509491443634,0.21022304892539978,0.2906331419944763,0.39306625723838806,0.2604706287384033,0.23610863089561462,0.44056734442710876,0.3242073953151703,0.4348765015602112,0.29718634486198425,0.3356238305568695,0.4109719395637512,0.21122536063194275,0.38325050473213196,0.2255849540233612,0.3466401994228363,0.40198829770088196,0.38246917724609375,0.16883458197116852,0.4733767509460449,0.31186437606811523,0.23123738169670105,0.16362567245960236,0.4322376549243927,0.1567908078432083,0.482685387134552,0.23939505219459534,0.1748143881559372,0.1961306482553482,0.4200159013271332,0.45309630036354065,0.3773438334465027,0.3953424394130707,0.38091689348220825,0.36232879757881165,0.2780117392539978,0.4376235902309418,0.2653484344482422,0.11608458310365677,0.4713248908519745,0.23422423005104065,0.2225850522518158,0.3718165457248688,0.30443182587623596,0.21408073604106903,0.11543150991201401,0.20029616355895996,0.31565332412719727,0.22936098277568817,0.2685285210609436,0.23154795169830322,0.23314519226551056,0.31570497155189514,0.17112623155117035,0.22428254783153534,0.20172926783561707,0.3232583999633789,0.23003463447093964,0.29278120398521423,0.22423440217971802,0.24578869342803955,0.1978817731142044,0.25873032212257385
235.0,0.5035317540168762,0.40595149993896484,0.37891101837158203,0.25748661160469055,0.48580867052078247,0.5347175598144531,0.4824959933757782,0.32265040278434753,0.41643649339675903,0.4404999315738678,0.26301878690719604,0.5112589001655579,0.20309829711914062,0.4031021296977997,0.4176349341869354,0.4759730398654938,0.4852181673049927,0.27612099051475525,0.2773411273956299,0.4248664081096649,0.4499281048774719,0.3646661639213562,0.36406806111335754,0.5157478451728821,0.5287057161331177,0.45313358306884766,0.49968066811561584,0.540549635887146,0.4791627526283264,0.288308322429657,0.40333691239356995,0.3903719186782837,0.47685956954956055,0.4992794692516327,0.4498983323574066,0.2515091598033905,0.524186909198761,0.40016454458236694,0.3296087086200714,0.28276199102401733,0.4216975271701813,0.3026812970638275,0.5036780834197998,0.3367920517921448,0.2844184637069702,0.2759416699409485,0.42720648646354675,0.5151517987251282,0.4526798725128174,0.5784900188446045,0.5347784757614136,0.5262728929519653,0.41103827953338623,0.4692128896713257,0.4564303159713745,0.18531706929206848,0.561937153339386,0.4017599821090698,0.34924226999282837,0.4770667552947998,0.4279625713825226,0.35231807827949524,0.19876165688037872,0.23972183465957642,0.42085105180740356,0.21616967022418976,0.3588414788246155,0.27305305004119873,0.333177775144577,0.2641623616218567,0.25717881321907043,0.3139517307281494,0.2876037061214447,0.39573419094085693,0.4052375257015228,0.2797981798648834,0.4415864646434784,0.28679904341697693,0.2371174693107605,0.2986702024936676
137.0,0.2881251871585846,0.34308943152427673,0.27279260754585266,0.2891462743282318,0.271711140871048,0.39966708421707153,0.2643921971321106,0.2449624091386795,0.3210221529006958,0.37407785654067993,0.2948274314403534,0.37630757689476013,0.1615852415561676,0.26575371623039246,0.2505248785018921,0.3719773292541504,0.39500951766967773,0.2425224930047989,0.2139173150062561,0.3241533041000366,0.3024121820926666,0.230361670255661,0.30334722995758057,0.35993364453315735,0.2863894999027252,0.37752559781074524,0.29735898971557617,0.28217506408691406,0.37583139538764954,0.3192554712295532,0.3406522572040558,0.27446305751800537,0.29498592019081116,0.32259443402290344,0.36592966318130493,0.2595615088939667,0.38087090849876404,0.28783735632896423,0.27760156989097595,0.3104526996612549,0.36800920963287354,0.1713395118713379,0.36260759830474854,0.28529196977615356,0.30011722445487976,0.30848830938339233,0.33968400955200195,0.348335862159729,0.3411865234375,0.32801103591918945,0.30656304955482483,0.27944710850715637,0.2694534361362457,0.37657660245895386,0.24982742965221405,0.1484941989183426,0.3892342150211334,0.2686585783958435,0.25635531544685364,0.30791816115379333,0.2968279719352722,0.21515366435050964,0.11285822093486786,0.2540900707244873,0.23413322865962982,0.20677320659160614,0.25950077176094055,0.16541044414043427,0.25497564673423767,0.259073942899704,0.21313786506652832,0.2685369551181793,0.27801695466041565,0.2922724187374115,0.24178051948547363,0.2648930251598358,0.2819816768169403,0.32734477519989014,0.1907491534948349,0.19830194115638733
36.0,0.3996697962284088,0.28275853395462036,0.3478916883468628,0.22701387107372284,0.4023738205432892,0.38402798771858215,0.3846592903137207,0.28350216150283813,0.4034595787525177,0.32369837164878845,0.24025806784629822,0.36464688181877136,0.14702370762825012,0.2926105856895447,0.31672513484954834,0.39526477456092834,0.31386885046958923,0.32201486825942993,0.21697069704532623,0.3717504143714905,0.33695781230926514,0.2677454948425293,0.2185814529657364,0.37362053990364075,0.3933594226837158,0.3075466752052307,0.30267760157585144,0.3533581793308258,0.31543752551078796,0.2115238755941391,0.31043127179145813,0.25149455666542053,0.34457653760910034,0.28533443808555603,0.359174519777298,0.22438226640224457,0.379364013671875,0.23213624954223633,0.2798539996147156,0.2033349573612213,0.3134208023548126,0.2802862823009491,0.27214229106903076,0.20823189616203308,0.26552674174308777,0.1722925752401352,0.2368161380290985,0.3578072488307953,0.3376356363296509,0.3437870442867279,0.29540395736694336,0.2689848840236664,0.318562388420105,0.35126227140426636,0.3399886190891266,0.13165554404258728,0.3681442141532898,0.23441796004772186,0.2527824938297272,0.2759169638156891,0.35274291038513184,0.38504913449287415,0.16404062509536743,0.23318281769752502,0.34760990738868713,0.2755836248397827,0.35036370158195496,0.3726746439933777,0.22770020365715027,0.206407368183136,0.20935876667499542,0.3656792938709259,0.3647884428501129,0.39722955226898193,0.35412541031837463,0.2530307471752167,0.28523287177085876,0.2219993770122528,0.28471580147743225,0.36639195680618286
192.0,0.4471086859703064,0.3883886933326721,0.24214540421962738,0.3734005391597748,0.45604026317596436,0.40198591351509094,0.480094850063324,0.3102499544620514,0.45482346415519714,0.42229944467544556,0.38019829988479614,0.3748546242713928,0.2612244784832001,0.39451727271080017,0.3767522871494293,0.43833306431770325,0.4088120460510254,0.3669913411140442,0.341708779335022,0.4614804983139038,0.32335954904556274,0.414930135011673,0.4670291244983673,0.38885992765426636,0.4583737254142761,0.40591132640838623,0.4300219714641571,0.4797074496746063,0.4341071844100952,0.44720354676246643,0.40409794449806213,0.47542300820350647,0.3976184129714966,0.3621309995651245,0.4351835250854492,0.3457600772380829,0.39016592502593994,0.42480140924453735,0.4493386745452881,0.40083569288253784,0.38480889797210693,0.297863245010376,0.4033028483390808,0.4182174503803253,0.42756688594818115,0.3868967592716217,0.3965824246406555,0.3646449148654938,0.3856884241104126,0.4479454755783081,0.37640300393104553,0.36034587025642395,0.3972321152687073,0.396867960691452,0.4416578412055969,0.21881605684757233,0.4139102101325989,0.47492724657058716,0.4329276382923126,0.43446484208106995,0.46952325105667114,0.35527026653289795,0.20572903752326965,0.3293093144893646,0.4391850531101227,0.3365580141544342,0.38683176040649414,0.40819406509399414,0.3373279571533203,0.3736102283000946,0.32583728432655334,0.4893426299095154,0.31699031591415405,0.36112481355667114,0.38593900203704834,0.3758641183376312,0.38328176736831665,0.34977689385414124,0.2501530647277832,0.31879371404647827
249.0,0.3208685517311096,0.3393959403038025,0.5193453431129456,0.33613160252571106,0.3154382109642029,0.3247460126876831,0.3056352436542511,0.4119128882884979,0.31805676221847534,0.18095971643924713,0.3416009247303009,0.3311768174171448,0.2766883969306946,0.3567846715450287,0.32913973927497864,0.37138399481773376,0.24033820629119873,0.3039727210998535,0.2603827714920044,0.2555282711982727,0.397478312253952,0.27662619948387146,0.22431081533432007,0.2994042932987213,0.3158350884914398,0.28419649600982666,0.33864256739616394,0.2924422323703766,0.3308430016040802,0.26641547679901123,0.2180578112602234,0.19166088104248047,0.33756422996520996,0.2912658154964447,0.262549489736557,0.3392080068588257,0.3427152931690216,0.27026644349098206,0.17259396612644196,0.3377189040184021,0.2961014211177826,0.19976826012134552,0.28964030742645264,0.2740810215473175,0.32379525899887085,0.3128594756126404,0.26666978001594543,0.31868815422058105,0.3671397268772125,0.32868632674217224,0.3453386425971985,0.33218637108802795,0.3044024109840393,0.3106589913368225,0.29348284006118774,0.21797655522823334,0.3142755329608917,0.17514082789421082,0.2204974889755249,0.27264681458473206,0.4960801601409912,0.36596953868865967,0.15672016143798828,0.3098409175872803,0.23064470291137695,0.18090727925300598,0.2710438370704651,0.28324681520462036,0.30959552526474,0.29767486453056335,0.13956889510154724,0.23553720116615295,0.42406967282295227,0.37115922570228577,0.3044864535331726,0.21779952943325043,0.3027460277080536,0.2547980844974518,0.37585827708244324,0.21325786411762238
41.0,0.4804239869117737,0.402763307094574,0.3263125419616699,0.42300349473953247,0.4998079240322113,0.41944462060928345,0.5088939666748047,0.31745219230651855,0.5146776437759399,0.38274750113487244,0.4341559112071991,0.38567936420440674,0.22771862149238586,0.4054071307182312,0.3940223157405853,0.4937765598297119,0.37339267134666443,0.4489036500453949,0.3654727637767792,0.47133079171180725,0.3516502380371094,0.4055648148059845,0.4231838583946228,0.4107142388820648,0.4906873404979706,0.3680364787578583,0.4211607873439789,0.4847883880138397,0.40179023146629333,0.409368097782135,0.36083367466926575,0.4428860545158386,0.3980928659439087,0.3673548996448517,0.419252872467041,0.39532268047332764,0.4048458933830261,0.38561663031578064,0.4193761944770813,0.4400237500667572,0.35339823365211487,0.33110693097114563,0.3590397834777832,0.3582136034965515,0.4587523937225342,0.3610196113586426,0.35709598660469055,0.38971012830734253,0.3942278325557709,0.4422895908355713,0.37523776292800903,0.36781445145606995,0.4098423719406128,0.39529240131378174,0.45254242420196533,0.2552027106285095,0.42407462000846863,0.4283773601055145,0.3569226562976837,0.40163466334342957,0.40730610489845276,0.4115385413169861,0.26322346925735474,0.24841204285621643,0.4191230237483978,0.3801717758178711,0.3514367938041687,0.35893362760543823,0.30695298314094543,0.2866710424423218,0.33062422275543213,0.4624994993209839,0.32621559500694275,0.4564487040042877,0.3574262857437134,0.334003210067749,0.3493930697441101,0.35237765312194824,0.26871344447135925,0.2893066108226776
