Genotype,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63,Dim_64,Dim_65,Dim_66,Dim_67,Dim_68,Dim_69,Dim_70,Dim_71,Dim_72,Dim_73,Dim_74,Dim_75,Dim_76,Dim_77,Dim_78,Dim_79
78,0.326464062,0.371847928,0.365639096,0.384123738,0.327170784,0.341608105,0.323123559,0.299758419,0.364259665,0.320131366,0.390932371,0.329984955,0.176294401,0.325705109,0.305370852,0.384053508,0.324641511,0.356953422,0.270631072,0.336242999,0.320621784,0.267478111,0.327285136,0.311722457,0.313603866,0.316451301,0.343768333,0.306219091,0.318169199,0.376570235,0.299704663,0.285620061,0.302602895,0.295159516,0.324018732,0.34760054,0.344539379,0.284826063,0.280496493,0.384648015,0.326618195,0.215687074,0.314350754,0.351649751,0.367815817,0.333631982,0.30325793,0.319070811,0.32461153,0.324212718,0.3149575,0.318216826,0.302091544,0.33939183,0.297856949,0.206386236,0.315541138,0.288093681,0.241124923,0.28536582,0.358139853,0.295773012,0.161372192,0.251589589,0.311572062,0.270623935,0.328693643,0.248981896,0.268748259,0.292972965,0.260212685,0.2794129,0.251229318,0.362451315,0.316729153,0.306770191,0.30704052,0.319989194,0.258139874,0.298808113
79,0.25803789,0.337631628,0.322627467,0.415943799,0.271217351,0.299872863,0.271009562,0.282844424,0.353990773,0.323887731,0.422816878,0.290521661,0.167779976,0.28968887,0.253210115,0.360903189,0.306447074,0.359397429,0.235847871,0.298653826,0.278953205,0.258810336,0.350402663,0.263026349,0.259021091,0.304687654,0.292222545,0.26524691,0.293638845,0.415552571,0.304424316,0.299470589,0.245907473,0.283538227,0.305031866,0.371303923,0.29949226,0.268170076,0.282229471,0.428742205,0.317943657,0.175164228,0.340492681,0.354211447,0.400460477,0.368253017,0.296055275,0.264273835,0.293835814,0.281712271,0.276742029,0.279099949,0.24654158,0.308719551,0.249168811,0.217385344,0.2637001,0.30022459,0.253006518,0.268553803,0.307920069,0.266652296,0.151875669,0.282401423,0.251388428,0.255560222,0.28729065,0.226118212,0.288825142,0.267531782,0.259644046,0.271606031,0.232863476,0.307527319,0.275770175,0.302973812,0.302689008,0.341879586,0.237275564,0.264289198
80,0.353500267,0.350100408,0.373956035,0.351190242,0.346851937,0.367651194,0.339118066,0.329690183,0.391020084,0.335171846,0.359767718,0.349733065,0.197973753,0.34218809,0.328338062,0.405633097,0.328783602,0.342916009,0.267330535,0.369452233,0.331985076,0.299858925,0.315029296,0.352922648,0.339535867,0.330990439,0.332745853,0.315305876,0.344085589,0.34935866,0.321097615,0.298227308,0.336511791,0.311535373,0.364322782,0.326572786,0.363127659,0.300068239,0.314707528,0.361983712,0.335350424,0.229419664,0.31469584,0.313530857,0.369697683,0.322831025,0.297922052,0.333833233,0.350934858,0.330824678,0.314462299,0.308264588,0.326528629,0.353726392,0.311424027,0.192882272,0.35237285,0.291901099,0.306387216,0.292529816,0.370961065,0.307294339,0.158193524,0.266388826,0.326246748,0.273511012,0.314370587,0.289289999,0.291621486,0.306003054,0.238730354,0.315574838,0.278148768,0.36596176,0.311152523,0.3136431,0.285459171,0.303289458,0.261924381,0.286780439
81,0.335689565,0.384073883,0.430113894,0.338189381,0.328016616,0.402437796,0.310128277,0.353609259,0.364342667,0.374151856,0.345501746,0.397130604,0.207161215,0.335602847,0.327154626,0.398128107,0.381019677,0.341523973,0.272774247,0.344251355,0.376898204,0.278087566,0.295153101,0.367139012,0.315588271,0.373818894,0.301021424,0.293370197,0.361251603,0.328997488,0.35470284,0.275841778,0.344123746,0.332892795,0.368993834,0.318462002,0.408587411,0.307542436,0.295838515,0.326792595,0.385699774,0.209347057,0.372208561,0.307980885,0.331340623,0.304444561,0.356016974,0.383384749,0.371057923,0.323035876,0.323616818,0.298259079,0.322136884,0.390199095,0.293906974,0.201950815,0.36610497,0.270529275,0.282159242,0.312136057,0.321184491,0.293977412,0.17804972,0.2782871,0.261357836,0.271486794,0.298995622,0.273254717,0.301625175,0.349502452,0.241614436,0.272741092,0.269005855,0.375998964,0.292470314,0.323356003,0.30583033,0.33461387,0.318659055,0.27976341
82,0.339713079,0.380870926,0.347308892,0.351645869,0.339390397,0.390145957,0.329623938,0.293004736,0.378964037,0.350765771,0.360114956,0.373067439,0.207794717,0.338812023,0.314284688,0.398454535,0.364738196,0.356239855,0.283891293,0.356454277,0.331752354,0.269237813,0.309470409,0.361952144,0.314722532,0.357116532,0.328000081,0.287742719,0.346641535,0.338924432,0.334023982,0.272524208,0.329854017,0.317107365,0.35164265,0.335241061,0.390336496,0.306893545,0.289818296,0.338806266,0.366271126,0.225990891,0.367043248,0.327127087,0.342840481,0.313663673,0.360601538,0.369651061,0.344169945,0.311844814,0.30645808,0.300177598,0.318367332,0.379654896,0.303385085,0.207539648,0.363728166,0.261026841,0.24715187,0.302747297,0.338961035,0.346260858,0.201147366,0.313575137,0.282146138,0.304239079,0.350091594,0.292236516,0.302390534,0.35323379,0.268908682,0.312278819,0.331529981,0.381944442,0.332952148,0.365875101,0.323035327,0.356405538,0.321277022,0.282151181
83,0.30860619,0.349822976,0.397942171,0.369439875,0.304307302,0.350529924,0.29678864,0.32164146,0.362548987,0.335624225,0.375857726,0.33932733,0.1792114,0.32021905,0.304143364,0.3725795,0.330945631,0.352304086,0.248227045,0.342020201,0.329438652,0.267010515,0.326746802,0.319791426,0.287121517,0.323863248,0.313145439,0.272194915,0.311427648,0.376265173,0.316648965,0.288847044,0.301667899,0.283709196,0.344900851,0.334053519,0.353151629,0.286379618,0.295630537,0.365258254,0.341086085,0.203284197,0.33264643,0.338665858,0.355458729,0.329452763,0.318436429,0.321415847,0.325279534,0.285644867,0.286341814,0.271089782,0.296035791,0.347414727,0.278784436,0.198057788,0.309794451,0.288708086,0.260915776,0.28129069,0.353238846,0.297174235,0.14335882,0.274397175,0.277160674,0.262688746,0.321271474,0.268652278,0.268189838,0.31706927,0.242629627,0.274386133,0.239832285,0.360024974,0.314540679,0.314947506,0.308443581,0.325940251,0.284000114,0.287336074
84,0.345937937,0.363520968,0.428229469,0.366795814,0.335723221,0.384317434,0.325943595,0.348592508,0.368297589,0.340472311,0.373021662,0.374322617,0.207459068,0.33536526,0.318158734,0.398877555,0.359104729,0.343545416,0.262830496,0.34503538,0.366205448,0.282291943,0.303047931,0.353766024,0.337136292,0.352333128,0.34703669,0.319228494,0.355889797,0.358248687,0.32247926,0.277516958,0.334161121,0.332019183,0.351540452,0.33857885,0.387432778,0.285925293,0.281740391,0.36169048,0.358161116,0.213694742,0.369395325,0.339244559,0.354303157,0.332165313,0.330535764,0.366362476,0.362321562,0.358868951,0.350220799,0.33949554,0.319724768,0.373553431,0.307007498,0.206713495,0.367930102,0.277140853,0.254010427,0.311558527,0.325569284,0.277326679,0.189379519,0.265058732,0.301036873,0.261348984,0.30402782,0.249438396,0.264708596,0.332594424,0.250244349,0.332230118,0.291414019,0.378259069,0.299828392,0.294629714,0.323147345,0.354073274,0.277697304,0.239352769
85,0.332516151,0.321802748,0.436835214,0.48652787,0.335281258,0.323137884,0.325372458,0.359878431,0.433622157,0.294706449,0.49509038,0.320833638,0.213893215,0.343890558,0.324841072,0.401371171,0.27252241,0.456197838,0.283780202,0.380364264,0.350948532,0.297840695,0.355543147,0.300391989,0.299936414,0.302292563,0.349164208,0.289027554,0.303145727,0.470342567,0.298853171,0.323537747,0.309191912,0.309944764,0.355370256,0.436834966,0.330179632,0.286931664,0.327759385,0.479396711,0.316782313,0.234859678,0.35267431,0.399969856,0.464180484,0.418211877,0.294537867,0.287720876,0.344449431,0.323068996,0.321755469,0.32686085,0.327839921,0.326512337,0.3020612,0.279357627,0.288990719,0.335531135,0.278423985,0.282465542,0.352694963,0.32960776,0.175893774,0.276231545,0.251303225,0.245511065,0.331636732,0.280286886,0.281641938,0.337142075,0.278448651,0.316226249,0.308583642,0.376830732,0.314805269,0.302116424,0.343177179,0.378719961,0.364730435,0.323119596
86,0.395043378,0.344778657,0.392174383,0.267351545,0.367153078,0.47514082,0.337258682,0.313060651,0.381679972,0.43789047,0.276167877,0.447546393,0.17778713,0.315062677,0.339752786,0.408754602,0.453038563,0.296021116,0.217703434,0.404460967,0.365295445,0.264731914,0.270416503,0.454146028,0.365863348,0.417135527,0.324980204,0.323168427,0.389973462,0.281589081,0.391356508,0.258174956,0.388705187,0.385550857,0.430780947,0.248900975,0.458278949,0.246715151,0.318187023,0.260132663,0.413683186,0.232515981,0.363734658,0.265069795,0.284590165,0.249337147,0.307116623,0.430941179,0.374654512,0.36542277,0.356059358,0.34856313,0.354167908,0.435492853,0.310390619,0.143415214,0.460009788,0.242704093,0.277427075,0.292267705,0.291773106,0.273005734,0.142609036,0.231668482,0.34860307,0.241396785,0.29346548,0.296914759,0.251892505,0.272889545,0.222395577,0.311851479,0.294768944,0.369896914,0.290938946,0.263417254,0.240056254,0.292429837,0.238002714,0.252384288
87,0.295718168,0.352266043,0.346231105,0.402483081,0.298658475,0.333971426,0.28781869,0.306835095,0.377341141,0.303892824,0.410038218,0.322273056,0.183575884,0.310147673,0.288000425,0.383088027,0.299472223,0.386315371,0.26344916,0.332372462,0.314570308,0.258030119,0.319854716,0.30542657,0.283839308,0.302229638,0.308875367,0.277748992,0.298470962,0.38935252,0.290940044,0.287889019,0.291065395,0.289750213,0.329974686,0.366476824,0.337495198,0.264338238,0.287596052,0.393177683,0.318101582,0.194868609,0.318055739,0.345669205,0.378904372,0.347998545,0.289587937,0.307376382,0.317410268,0.299029166,0.299799715,0.290612814,0.279149652,0.334335059,0.271983008,0.224769558,0.293625943,0.289750338,0.253037055,0.271446618,0.314840722,0.288420245,0.173314236,0.26660048,0.258895233,0.245342147,0.267905407,0.267338778,0.29687233,0.269777072,0.265402287,0.281479782,0.252315593,0.351850351,0.266908225,0.253262156,0.31560194,0.317363833,0.295362455,0.291616725
88,0.335125983,0.397150745,0.297065551,0.359925089,0.330628693,0.358147422,0.324254381,0.260372121,0.360092121,0.285116526,0.36752293,0.341819594,0.17928999,0.298418286,0.283466443,0.39499491,0.334579155,0.350926844,0.290128355,0.317308463,0.315947148,0.241406802,0.292697753,0.324293837,0.336884143,0.324809372,0.343836772,0.330122381,0.348543326,0.332135392,0.266139905,0.278570575,0.304269587,0.325554073,0.295444816,0.336834185,0.361258934,0.32131426,0.251736211,0.357306997,0.320478782,0.210687324,0.394966741,0.316559692,0.343350592,0.307628517,0.383733069,0.350837166,0.3324971,0.368251945,0.339927514,0.344466969,0.296164195,0.344708741,0.297135179,0.202271403,0.360055933,0.280039358,0.207042255,0.340913624,0.340695821,0.324066618,0.205455082,0.26993827,0.290281892,0.278249135,0.301946197,0.248431493,0.312715515,0.265396204,0.292596899,0.330826712,0.311242064,0.369302049,0.302002935,0.30870977,0.330081368,0.332197415,0.263515638,0.230556467
89,0.351472964,0.398030798,0.334743217,0.31163003,0.343022307,0.417269707,0.344886765,0.28329137,0.355548089,0.386708622,0.31913541,0.397913883,0.182378168,0.321151008,0.306801885,0.399942026,0.413717349,0.317193915,0.27794159,0.346467366,0.340607981,0.282329423,0.312715722,0.381917785,0.347798049,0.387783483,0.358028899,0.343967885,0.384810443,0.314618702,0.351477211,0.298759346,0.337097302,0.360491375,0.361601253,0.296641265,0.412293101,0.322499653,0.297795681,0.307277148,0.383638283,0.226363959,0.410926039,0.320167534,0.310464198,0.283042679,0.38845784,0.39829271,0.358345057,0.375623142,0.352925027,0.349562533,0.316093927,0.394704372,0.318549693,0.180049196,0.40929988,0.29195753,0.24314932,0.351953074,0.339258273,0.336711437,0.179527085,0.256330828,0.336264695,0.311145892,0.361310576,0.282089673,0.288590901,0.30391138,0.269970452,0.3612874,0.318716486,0.366590177,0.337125947,0.338118543,0.335474444,0.334331401,0.236976636,0.250598803
90,0.346234298,0.386798096,0.35891777,0.326073137,0.33769156,0.387961566,0.332039413,0.296885505,0.360151425,0.313226879,0.333088869,0.368926471,0.17455827,0.314174277,0.304881608,0.407326543,0.348779047,0.319913718,0.272729838,0.335497627,0.341387099,0.264816761,0.273224708,0.357808346,0.348106837,0.336535251,0.336550617,0.328597942,0.36391269,0.30490571,0.289201891,0.257925719,0.329401869,0.311837927,0.334779531,0.30484311,0.386976486,0.311846501,0.253930017,0.326589546,0.334739178,0.217795908,0.344500938,0.298404893,0.321898961,0.280009672,0.344047251,0.36898858,0.355230814,0.363618207,0.331270769,0.323587006,0.309147134,0.367795789,0.307424912,0.177187821,0.382309896,0.254576299,0.231019968,0.32532787,0.412144387,0.290463915,0.156003858,0.240567228,0.326136383,0.27581017,0.285645819,0.265686777,0.284776971,0.259211105,0.223531574,0.278244191,0.245715016,0.386685842,0.295301792,0.273614568,0.302419046,0.257436618,0.245800033,0.275188726
91,0.301471792,0.351908555,0.393484895,0.344549112,0.302825578,0.356556455,0.299520118,0.333775754,0.340608125,0.352362509,0.351538857,0.350018089,0.202840182,0.333770558,0.30652159,0.369539941,0.336642186,0.326434563,0.265824569,0.327402487,0.338700707,0.298838407,0.336390823,0.32635322,0.290571772,0.340187058,0.297874259,0.278103704,0.328119392,0.358263155,0.33801272,0.304372566,0.308239795,0.286610536,0.355848139,0.316336736,0.359682113,0.291025947,0.309146956,0.34138495,0.351260146,0.194848575,0.309424813,0.334280506,0.337056637,0.321448299,0.308960252,0.322317801,0.337192635,0.285174633,0.282669033,0.257711867,0.297842935,0.351620749,0.288785758,0.195416393,0.315959657,0.295855152,0.288222695,0.276884506,0.350132848,0.31495709,0.166029489,0.264442486,0.278963332,0.278373361,0.334799573,0.312510513,0.281310908,0.329670494,0.253883543,0.305538972,0.301837325,0.352089147,0.298829891,0.321561332,0.313148404,0.343592693,0.291133394,0.289829763
92,0.342457612,0.347658187,0.395752554,0.391243711,0.33805125,0.387791226,0.326022379,0.329161656,0.389186045,0.351703649,0.399389995,0.372517427,0.210873375,0.33795017,0.323460177,0.393847714,0.358392835,0.37116988,0.264539925,0.368857374,0.355178714,0.293247451,0.342178578,0.362235089,0.325506824,0.354921689,0.351859182,0.319686882,0.349423528,0.402026676,0.330279574,0.316889693,0.338772645,0.338043605,0.369694054,0.354173077,0.385981634,0.297904859,0.324484537,0.387797043,0.356416504,0.223261423,0.366137316,0.351985325,0.38305827,0.35962531,0.319253912,0.359428689,0.357646863,0.348522658,0.351478189,0.335826531,0.322634116,0.371940692,0.31261378,0.222310175,0.366572365,0.322203321,0.279622157,0.314262013,0.331970565,0.297730414,0.154786165,0.273715782,0.292304354,0.252211824,0.31737911,0.276314509,0.263803537,0.323472574,0.263072354,0.288412936,0.288902988,0.372942845,0.315873802,0.301935077,0.315874904,0.348139038,0.324012381,0.317931985
93,0.358027663,0.364065536,0.386476249,0.431012507,0.350156069,0.368445369,0.334707603,0.323084461,0.413418995,0.326781071,0.439296974,0.353369675,0.208124797,0.348667715,0.334733388,0.410758466,0.327080282,0.412950971,0.290458571,0.375854743,0.344566473,0.282202037,0.34885481,0.351233082,0.334998537,0.329980978,0.383456396,0.331493456,0.326065966,0.411231382,0.312554336,0.314450502,0.343635142,0.352186897,0.36057425,0.392086008,0.368270035,0.292066244,0.313512649,0.426419871,0.336723604,0.22717236,0.356523599,0.38145388,0.409117746,0.369754521,0.308917938,0.341616924,0.347604841,0.357720605,0.36474339,0.375745407,0.334093298,0.358525114,0.317220173,0.243092944,0.346805687,0.31783488,0.278166988,0.306718982,0.364067176,0.315033227,0.194139506,0.273608989,0.335976496,0.282277256,0.326307531,0.304220408,0.276030945,0.315080249,0.289980003,0.31572806,0.312109285,0.401549914,0.333778569,0.306926836,0.365068823,0.376228184,0.313839063,0.308808493
94,0.324583128,0.324401284,0.340482523,0.397186711,0.324205453,0.340382705,0.31157133,0.291911428,0.388761515,0.319740035,0.404000575,0.324068087,0.17100189,0.309052795,0.29951792,0.377546514,0.313057887,0.373338073,0.246376194,0.364881287,0.301805049,0.269704799,0.349083925,0.319225721,0.30317915,0.31154566,0.307061516,0.291426974,0.307365586,0.41849798,0.302589384,0.324760534,0.301068169,0.285216555,0.353830929,0.352965549,0.335944767,0.289309268,0.318374616,0.40074712,0.318356032,0.214993241,0.324256067,0.345953673,0.38778084,0.362878432,0.295590073,0.302977622,0.314744073,0.299957191,0.294445982,0.291473264,0.29896272,0.333395566,0.284033547,0.218177902,0.310180547,0.33098539,0.280675145,0.287816462,0.364668205,0.302780618,0.134568273,0.280768116,0.284778021,0.251987847,0.307220434,0.255670118,0.29658291,0.278150265,0.273812483,0.282040561,0.245543346,0.340622082,0.30609492,0.301092386,0.299012589,0.312029203,0.282805679,0.299913662
95,0.335629153,0.349546129,0.380975193,0.334241495,0.321356279,0.409282571,0.310620326,0.304611808,0.366740894,0.35440461,0.341940713,0.38994453,0.169010058,0.290573668,0.299011451,0.39572655,0.376911777,0.333620051,0.240120786,0.360220146,0.352385324,0.247960266,0.293248519,0.379574418,0.329448789,0.359210485,0.326451766,0.318573287,0.357502311,0.340537858,0.32423268,0.275380155,0.333199173,0.336537677,0.370230943,0.301124033,0.403489101,0.284393534,0.292456228,0.327386686,0.362306631,0.208022431,0.382660818,0.305399084,0.332271731,0.297192106,0.345123303,0.378363156,0.354338312,0.359743804,0.345976669,0.343275377,0.312633568,0.387566453,0.289121389,0.178721212,0.392383963,0.275263426,0.221172968,0.318763959,0.316538221,0.278343189,0.147189537,0.233130485,0.304259369,0.262323171,0.295205063,0.257817194,0.266383401,0.266770607,0.247271618,0.296968845,0.235070896,0.385160357,0.303465688,0.282178703,0.309215814,0.307117876,0.248141283,0.25112713
96,0.341556638,0.37464357,0.403579777,0.370693266,0.343555939,0.358083683,0.335436851,0.326673722,0.376845789,0.327336019,0.379814076,0.347255641,0.204939055,0.345281297,0.321182567,0.394662249,0.338450009,0.358826923,0.277736858,0.338027227,0.341532034,0.287498903,0.311620051,0.320902389,0.320437738,0.336832118,0.32645286,0.296979135,0.339741814,0.352988142,0.309511599,0.283103761,0.314982823,0.295815724,0.331862524,0.347947043,0.361219221,0.303267947,0.284778497,0.372016943,0.345564568,0.230543128,0.338153923,0.329117811,0.368105394,0.32762441,0.331363037,0.334969968,0.347211266,0.311656716,0.301280591,0.287515,0.317606956,0.352494043,0.307488775,0.209551817,0.332995099,0.276874584,0.261577103,0.296571919,0.36854367,0.292871994,0.182580487,0.272341961,0.282716677,0.27558023,0.309586194,0.25201619,0.287707612,0.326897633,0.243021643,0.278345689,0.29462806,0.370849085,0.302423659,0.329689306,0.284021077,0.325473458,0.283097079,0.266798496
98,0.368189275,0.438218325,0.316198561,0.376095113,0.351464009,0.389528903,0.351397395,0.289874461,0.349667478,0.313627118,0.382298705,0.373085639,0.202107948,0.349254453,0.324530172,0.407886285,0.37523022,0.347885901,0.326938614,0.320851415,0.337649792,0.267464405,0.32424444,0.354302186,0.365003186,0.361466968,0.409372371,0.370994943,0.393237841,0.345280698,0.290385717,0.301079753,0.339479953,0.38679657,0.309855947,0.359310061,0.390401644,0.362826103,0.257271823,0.376883727,0.347743618,0.227337572,0.432245058,0.351956034,0.345319211,0.328559488,0.421073765,0.380086255,0.355914578,0.416640568,0.390755492,0.41139335,0.32620343,0.370471701,0.332199204,0.225613087,0.404184195,0.305538589,0.27271927,0.371973658,0.387109536,0.296237299,0.232561654,0.306489027,0.35243023,0.300541636,0.309586799,0.23995676,0.3457268,0.307445472,0.293883747,0.313423899,0.335595268,0.378453648,0.322699732,0.328618622,0.366549766,0.351314372,0.258283997,0.255538082
99,0.326837728,0.355622763,0.396882527,0.323070581,0.321675015,0.377991463,0.309868942,0.326697384,0.351325229,0.318549213,0.331276069,0.367417067,0.189685976,0.310290481,0.30389067,0.379143015,0.333759807,0.316824975,0.258115597,0.336275155,0.35288016,0.275711283,0.272025133,0.34947212,0.315887578,0.335220883,0.297773731,0.295526899,0.337845857,0.310125038,0.309938769,0.265034035,0.32048438,0.309425327,0.343574653,0.302402253,0.380800699,0.301197772,0.273845221,0.322815845,0.343758876,0.211956387,0.355237414,0.29033459,0.324613209,0.290767044,0.332988136,0.354668188,0.353596181,0.322911541,0.311043389,0.29013296,0.304085545,0.358812099,0.288525475,0.188335816,0.350794581,0.261650706,0.262185675,0.309503838,0.3494224,0.295995228,0.156744207,0.241521612,0.290358747,0.249795159,0.281407389,0.261209699,0.299233956,0.280518681,0.218464228,0.282654802,0.250000789,0.352769067,0.279366913,0.286354812,0.273888238,0.286297885,0.27294569,0.269272846
100,0.311668699,0.326817031,0.450711062,0.409180467,0.303270797,0.362585838,0.285015824,0.355390901,0.382715488,0.323321631,0.415610239,0.352876017,0.19880718,0.319849203,0.305460701,0.383741791,0.313220896,0.387448192,0.236212648,0.356527915,0.357365896,0.264433414,0.317795237,0.334711795,0.282630496,0.323372578,0.313079303,0.26250271,0.318987772,0.403410956,0.311353415,0.283187004,0.312764928,0.297571339,0.358681858,0.366534804,0.364325518,0.255824467,0.297295151,0.391744787,0.342586592,0.194382139,0.329974554,0.362372334,0.381279573,0.362453267,0.279773931,0.32871522,0.347702766,0.305188837,0.309537078,0.296414979,0.304656764,0.356752704,0.272335204,0.229759966,0.325203081,0.291849054,0.251316063,0.265175191,0.315975224,0.288273521,0.140307625,0.236334138,0.239150991,0.225537188,0.315225586,0.265811048,0.264619922,0.303491647,0.254467244,0.253196382,0.267329082,0.370942136,0.296526909,0.266058445,0.345414445,0.374922171,0.317416281,0.272325943
102,0.343563527,0.403133416,0.404203576,0.376445156,0.335619372,0.380949801,0.328877556,0.336970627,0.361600542,0.366847837,0.383671534,0.373617834,0.210465485,0.359141397,0.330918801,0.392631209,0.379765743,0.362740761,0.31254769,0.345351261,0.361274433,0.297069609,0.333325532,0.342258435,0.327239788,0.373983884,0.35302529,0.32105647,0.368387961,0.360789239,0.341420805,0.313709781,0.330622101,0.356150913,0.351305336,0.353127724,0.387276793,0.345957029,0.308703405,0.366475093,0.376255077,0.218433073,0.394777983,0.35156613,0.351708663,0.32242752,0.381404564,0.363886714,0.359491122,0.353957975,0.345892507,0.339182812,0.325984234,0.372999913,0.314501375,0.224370888,0.357372397,0.312984812,0.286265472,0.346369272,0.375928831,0.322401115,0.191330004,0.30468902,0.308140294,0.323580849,0.336566198,0.300329298,0.320489681,0.368580401,0.282234073,0.308142805,0.287295207,0.372213578,0.33810457,0.354124409,0.315542665,0.341135544,0.288010028,0.297413531
103,0.328615087,0.363929088,0.437018747,0.334484937,0.327656825,0.391424398,0.325775358,0.34538802,0.362086152,0.343830275,0.342651779,0.383044208,0.206420891,0.323457201,0.303140044,0.392028595,0.363652232,0.322377803,0.247757939,0.321530163,0.372961655,0.284995466,0.289906822,0.348923661,0.333764784,0.362359921,0.328612444,0.325413572,0.370627391,0.316201195,0.324552854,0.26136822,0.3206479,0.337068439,0.333742077,0.317982363,0.393409078,0.288954837,0.250358693,0.337192486,0.367218028,0.223199956,0.400449177,0.31461673,0.341869968,0.306246561,0.347392229,0.368041714,0.371180192,0.364874765,0.346409768,0.330076466,0.299095119,0.374049008,0.303833159,0.197592509,0.372534464,0.264478055,0.237607146,0.319504003,0.347302437,0.297940311,0.148737012,0.256419835,0.27711919,0.24969776,0.296117956,0.239855205,0.293680032,0.305946723,0.207869244,0.251940993,0.274736586,0.351468717,0.293254318,0.306202233,0.296485235,0.303667101,0.273360486,0.241041685
104,0.358397543,0.367366334,0.324256281,0.391307831,0.356155614,0.358535677,0.344659403,0.289524734,0.399285843,0.318376658,0.39802515,0.338796653,0.190033769,0.341723328,0.325626781,0.405551145,0.31690193,0.383906066,0.301331972,0.368466467,0.317838242,0.283154398,0.346430947,0.340864055,0.335680713,0.31473172,0.360146284,0.322492796,0.315503168,0.384099901,0.304223331,0.318451916,0.326935505,0.308864166,0.353077129,0.358639469,0.358535926,0.316454691,0.313118383,0.382422835,0.325028732,0.236283312,0.337270121,0.366010323,0.372246727,0.333777025,0.325354422,0.336124333,0.331719115,0.333413561,0.323768641,0.330632858,0.322897911,0.354366412,0.318630223,0.219615914,0.331386598,0.320690801,0.286176051,0.321318979,0.405205995,0.33337638,0.176136557,0.291066778,0.319774543,0.292670019,0.327482705,0.297307014,0.298845467,0.305279521,0.274305619,0.292694752,0.253765235,0.400531143,0.332990249,0.319871796,0.362955526,0.326924647,0.291027787,0.349049037
105,0.315694983,0.36051405,0.341835751,0.318385114,0.299432546,0.391645831,0.290209721,0.277995359,0.334220375,0.328462263,0.324940634,0.376752188,0.170257121,0.277169059,0.274196384,0.374102468,0.377883986,0.294198198,0.234720188,0.320078519,0.339305364,0.230936507,0.25832554,0.351348678,0.313810175,0.360677255,0.318871404,0.305278309,0.370568315,0.311695181,0.297679633,0.245432705,0.312433521,0.351862426,0.322426053,0.293327779,0.387508596,0.291658858,0.250874574,0.319679017,0.351554429,0.19331168,0.398881371,0.278146108,0.319371675,0.294837229,0.350988577,0.365409436,0.344882493,0.363688593,0.3482193,0.351740773,0.291284978,0.367169266,0.270752162,0.182008266,0.39198643,0.245597611,0.209615457,0.313783365,0.329449795,0.251612912,0.152229041,0.243427895,0.286811024,0.252141746,0.258296972,0.197936766,0.295517599,0.276249714,0.218246569,0.26749181,0.252477487,0.344356462,0.25212902,0.281174687,0.281430212,0.279523457,0.230446945,0.221619522
107,0.347280487,0.360964105,0.397629589,0.368510654,0.335741192,0.367853716,0.311645145,0.32990925,0.386826595,0.328765939,0.376416475,0.35516045,0.193251851,0.338529686,0.328430861,0.391268492,0.336625139,0.360618393,0.255874698,0.365424211,0.340654368,0.258535062,0.304637829,0.351284186,0.312851369,0.334307561,0.314872538,0.282677591,0.334381993,0.353780332,0.311737468,0.264121811,0.337540368,0.307686475,0.350421488,0.340112507,0.36787353,0.277993135,0.288752312,0.360824406,0.342137327,0.217120325,0.339680831,0.32109124,0.359797582,0.32112996,0.31524802,0.337995008,0.342792461,0.313646202,0.314124371,0.312945006,0.324973151,0.35687614,0.284765715,0.206054054,0.345969806,0.256577112,0.265360455,0.276535536,0.323030944,0.286612508,0.165875087,0.288253439,0.308631606,0.271217773,0.304464837,0.239721065,0.265953725,0.318944454,0.246034915,0.305231124,0.277309137,0.372952461,0.304769009,0.318377728,0.278289251,0.327900673,0.287103266,0.252947986
108,0.307051435,0.331929793,0.406054812,0.393010591,0.309711161,0.327277333,0.30188709,0.330544494,0.383922016,0.2956859,0.401250675,0.323189467,0.191491914,0.306967611,0.293018465,0.380305146,0.289891695,0.385423029,0.258682206,0.333951558,0.335172872,0.275069582,0.305436085,0.299043703,0.296871262,0.301485553,0.306161438,0.2814313,0.304792779,0.378115058,0.291697979,0.285891076,0.295600866,0.293087609,0.33034275,0.362580558,0.335617517,0.274699358,0.287926637,0.389151072,0.317130595,0.204046485,0.33208998,0.345040053,0.383619239,0.344151154,0.293549187,0.305044745,0.330974867,0.306048791,0.295366645,0.286286399,0.293071777,0.325554406,0.282921962,0.22392944,0.292243066,0.289139497,0.251393092,0.281337713,0.364268492,0.317183082,0.160044884,0.245519787,0.254757382,0.247679499,0.302849794,0.281066443,0.291506271,0.282759942,0.250577805,0.277833449,0.295562334,0.362911746,0.299198051,0.27935148,0.305490052,0.329672158,0.298886386,0.27182617
