Genotype,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9
38.0,0.022018861025571823,0.012037435546517372,0.0415419265627861,0.04200734198093414,0.0266707856208086,0.020298533141613007,0.042952537536621094,-0.07705109566450119,0.006732564885169268,0.018305134028196335
224.0,0.038823578506708145,0.01540213730186224,0.04489482194185257,0.05808661878108978,0.023560378700494766,-0.002935562049970031,0.044497668743133545,-0.0792967900633812,0.020339583978056908,0.0009717665379866958
48.0,0.0521896667778492,0.036338239908218384,0.021980082616209984,0.02756383828818798,0.011711856350302696,0.008726119063794613,0.03690527379512787,-0.0814829170703888,0.03475407138466835,0.02981851063668728
11.0,0.04691198468208313,0.006109884940087795,0.04125458002090454,0.02975941076874733,0.02418375574052334,0.002083927858620882,0.01559512224048376,-0.08350056409835815,0.0026234982069581747,0.0027733983006328344
87.0,0.053218260407447815,0.010187631472945213,0.022846130654215813,0.020515207201242447,0.058698903769254684,0.021662496030330658,0.022739632055163383,-0.07187122106552124,0.00695885019376874,-0.01210617832839489
84.0,0.07851778715848923,0.015540254302322865,0.032151661813259125,0.05420345440506935,0.016887929290533066,0.027974525466561317,0.03119310364127159,-0.07841430604457855,0.016692284494638443,0.012841194868087769
146.0,0.02661428228020668,0.020079147070646286,0.01846950314939022,0.014276529662311077,0.011542241089046001,0.03424166887998581,0.029174083843827248,-0.07394284754991531,0.015996145084500313,0.01005621813237667
129.0,0.061632417142391205,0.040288399904966354,0.038951244205236435,0.051312606781721115,0.00511167710646987,0.013289808295667171,0.01997472532093525,-0.07338456064462662,0.03438112884759903,0.014806116931140423
171.0,0.06302085518836975,0.008948265574872494,0.02691839449107647,0.061657343059778214,0.0287657268345356,0.030347617343068123,0.016723500564694405,-0.08635228127241135,0.012553174048662186,0.004636785946786404
84.0,0.05106313154101372,0.017346935346722603,0.02257332019507885,0.006387593690305948,0.016290845349431038,0.026999060064554214,0.036236174404621124,-0.07424560189247131,0.01232103817164898,0.026616588234901428
242.0,0.021696195006370544,0.014740630984306335,0.04855278134346008,0.042894139885902405,-0.0035221255384385586,0.010210384614765644,0.004530091769993305,-0.08550183475017548,0.017552576959133148,0.0016695635858923197
260.0,0.04043487459421158,0.05134781822562218,0.021738482639193535,0.02255418710410595,0.04348554462194443,0.022521181032061577,0.023419087752699852,-0.07047941535711288,-0.0032869295682758093,0.0036938779521733522
55.0,0.035003166645765305,0.032614078372716904,0.04961768537759781,0.03941648080945015,0.015973897650837898,-0.0015710982261225581,0.020007841289043427,-0.06325528025627136,0.025983737781643867,0.032934848219156265
297.0,0.03280162438750267,0.031120406463742256,0.00790866743773222,0.040475137531757355,0.024223674088716507,0.009555834345519543,-0.011002551764249802,-0.07355137914419174,0.041062094271183014,0.02046716772019863
248.0,0.036244843155145645,0.018602807074785233,0.01934167556464672,0.0659828633069992,0.024648139253258705,0.0158781036734581,-0.019222727045416832,-0.07092694193124771,0.011544857174158096,0.018725989386439323
85.0,0.03315243497490883,0.028616322204470634,0.02270480804145336,0.020578641444444656,0.01063990406692028,0.02509182132780552,0.015465877950191498,-0.08067875355482101,0.036315131932497025,-0.012312592938542366
