"Genotype","Dim_0","Dim_1","Dim_2","Dim_3","Dim_4","Dim_5","Dim_6","Dim_7","Dim_8","Dim_9"
70,0.0396995215366284,0.0293686026707292,0.0251015635828177,0.0474912337958813,0.013579360791482,0.00274285716780772,0.039681908984979,-0.0757946036756039,0.0144005076532873,0.0112723600274573
71,0.0455145891755819,0.0109545846935362,0.0284870397299528,0.0563069265335798,0.0530605510187646,0.00979677715804428,0.0020508919939554,-0.0720800931255023,0.0165049437588702,0.0107228280200313
73,0.0376213306250672,0.00566735972339908,0.0248844623565674,0.0490605238204201,0.0272618401795626,0.0149775551787267,0.0213075930563112,-0.0799928444127242,0.0424181269481778,0.01053142574771
74,0.0373101709410548,0.00533903511435104,0.0362319722771645,0.0299848283175379,0.0137184191359362,0.00973183965349259,0.0127527038566768,-0.0818541782597701,0.0246940772049129,-0.00432587003645798
75,0.034137606776009,0.0093947415977406,0.0344110190247496,0.0549968844279647,0.0239126870098213,0.000826668491451225,0.00429568558077638,-0.0747410853703817,0.0113090939121321,0.0102241685381159
76,0.0382398281246424,0.0207103628665209,0.00676107285544276,0.0434303946793079,0.0295725269243121,0.0233950540423393,0.0210907085798681,-0.0768763303756714,0.0244780227541924,0.000930915266508237
77,0.0496346216648817,0.0235019989311695,0.0289694163948298,0.0252262169495225,0.0261826975271106,0.014465400390327,0.000430137466173619,-0.0822510048747063,0.0139275528490543,0.023218322917819
78,0.0333612392035623,0.0268696179652276,0.0311016185830037,0.0320672507708271,0.015653321131443,0.0119603810211023,0.033152735690237,-0.0781113306681315,0.0300920720522602,0.0132701785866326
79,0.02524612362807,0.0219876510091126,0.0335657998609046,0.048727602387468,0.0221925034808616,0.0227683240082115,0.0133245572020921,-0.0755568196376165,0.0248431580451628,0.016791105347996
80,0.0155107420093069,0.00497879092290532,0.0174462557770312,0.0503397844731808,0.0230680517852306,0.0221589636154628,0.0260728987244268,-0.0786992857853572,0.0290862045561274,0.012204777468772
81,0.0455202596882979,0.0301846253375212,0.049635061994195,0.0351740854481856,0.031290822972854,0.0172679299333443,0.0304563629130522,-0.0749790240079165,0.0299476276462277,0.00810384641711911
82,0.0332395639270544,0.0148720137774944,0.018003012239933,0.0495384857058525,0.0341549813747406,0.0113777365535498,0.00520195988938212,-0.0827045395970345,0.0231820378452539,0.0178129615262151
83,0.0519544947892427,0.00924665371470231,0.0480267917737365,0.0415388277421395,0.0277712948154658,0.0167176032749315,0.0133408418235679,-0.0745989643037319,0.0199442747980356,0.00266269705025479
84,0.0516993872821331,0.018133208528161,0.0250033158808947,0.0341103249229491,0.0176832175813615,0.0179326327517629,0.0281052112579346,-0.0732399865984917,0.0149927999824286,0.0174807561561465
85,0.0447228479509552,0.0259302854537964,0.0379569738482436,0.0235039126127958,0.0205761243899663,0.0209680329232166,0.0162455443642102,-0.0820615539948146,0.0199145049167176,-0.00902079785979974
86,0.0245103437143068,0.00567614307510667,0.0424278763433297,0.0345021984539926,0.0369793080414335,0.00868212451556853,0.0451620628397601,-0.0718844619890054,0.0165958848277417,0.0125281286115448
87,0.0488345231860876,0.00828886354186883,0.0189696818124503,0.0327611289297541,0.0437189613779386,0.0177876336189608,0.0160615116474219,-0.0769930543998877,0.00512795632433457,-0.000693050057937702
88,0.0484811508407195,0.0187935763193915,0.0572210090855757,0.0417254641652107,0.0269127114055057,0.0125820358516648,0.00213126131954292,-0.078397690008084,0.0231772346111635,0.0053589796104158
89,0.039238562186559,0.00892225140705705,0.0396300169328848,0.0315787550061941,0.0242778634807716,0.0061138350283727,0.0239570551008607,-0.0759423598647118,0.0356663952892025,0.0232245127748077
90,0.0566216848790646,0.0313977587968111,0.0347985465079546,0.0239269595593214,0.021168602630496,0.0197353355586529,0.0401714455336332,-0.0755299046635628,0.0179792429087684,0.0104868073482066
91,0.0396695726861556,0.0133278446737677,0.0144512920329968,0.0315497651075323,0.0144572752760723,0.0183476811895768,0.032633966455857,-0.0804400642712911,0.0276877720219394,0.00695981360816707
92,0.0250760798032085,0.0396215071280797,0.01963529518495,0.0452504724574586,0.0220051274324457,0.0220047725985448,0.0110019204633621,-0.0775620192289352,0.00662967614334775,0.0229211662275096
93,0.0340876595250198,0.0407327865915639,0.0189427948955979,0.0274426929120507,0.0122543037203806,0.0133641487918794,0.025678672428642,-0.0803896061011723,0.0163526582265539,0.00208973907865584
94,0.0389452756692966,0.0339450472965837,0.0257890544210871,0.0278614622851213,0.0334803126752377,0.0276311219592268,0.028447341794769,-0.0743092782795429,0.00840223345342868,0.00730243872385472
95,0.0324262883514166,0.0267331277951598,0.061426417529583,0.0269145645201206,0.0211581164970994,0.0148810599930584,0.00913482101168483,-0.0720037013292313,0.00410855376394466,0.0176739966496825
96,0.0298778552561998,0.0156498912721872,0.0239698145538568,0.0328795085661113,0.0279352318495512,0.0116059574764222,0.0145042712334543,-0.07628173828125,0.0205757213756442,0.0220380822196603
98,0.0358805850148201,0.0195859645493329,0.0329430371522903,0.0434914700686932,0.0256951132789254,0.0229419965296984,0.0152787638362497,-0.0838832691311836,0.0112773016560823,0.010376800596714
99,0.0575798619538546,0.0195809922491511,0.0369287400195996,0.0413390807807446,0.0179758337326348,0.0122433891325879,0.038760987110436,-0.070129736016194,0.0179968306329101,0.00583377860796948
100,0.0341906904553374,0.0238446209114045,0.0375801833967368,0.0151782961911522,0.0368501059710979,0.0210408748437961,0.0117247724168313,-0.0743230481942495,0.0161953799348945,0.0179959444018702
102,0.034377783164382,0.000335606641601771,0.0277409855276346,0.0375575199723244,0.030867587774992,0.0152490127598867,0.0118343392387033,-0.0812056198716164,0.00488089546270203,0.0142607521265745
103,0.0503524790207545,0.0140669853426516,0.0204228310224911,0.0376514156038562,0.0224108584225178,0.0209627027312915,0.0206049508415163,-0.0731710344552994,0.0315212045485775,0.0144203883246519
104,0.0362444892525673,0.0130019780869285,0.0390292673061291,0.0515864665309588,0.0274527332124611,0.0189036401861813,0.00637978103865559,-0.0813561292986075,0.0194086246192455,-0.00311059229231129
105,0.0378539059311152,0.0580087167521318,0.027561705869933,0.0438014315441251,0.0236425294230382,0.030018737539649,0.0150950404349715,-0.0704723286132018,0.0227952694209913,0.0241914041495572
107,0.0281206878523032,0.0137030242088561,0.0189267831544081,0.0359299452975392,0.0279582173097879,0.023464790545404,0.00761220309262474,-0.0753425235549609,0.0151035272671531,0.0245644080763062
108,0.0434688149640957,0.00204901452525519,0.0294035735229651,0.0249695247039199,0.0136063222307712,0.0222835849660138,0.0197388967499137,-0.0754590493937333,0.0261547875901063,-0.00152617700708409
110,0.0429923341919978,0.0119730334651346,0.0250422769847016,0.0410146415233612,0.0184296530981859,0.028716059634462,0.0243864630659421,-0.0799690050383409,0.0363882088180011,0.00271925626050991
111,0.0346389779200157,0.0240424438088667,0.0701468978077173,0.0284950934971372,0.0213789440070589,0.0093378119636327,0.0398567067459226,-0.0760180254777272,0.0287050862486164,0.00656699469739882
112,0.0244879303500056,0.0158544649990896,0.0224146223627031,0.0448798059175412,0.0298304042468468,0.0102469956812759,0.0182766338499884,-0.0799840167164803,0.00560705664490039,0.00341528149632116
113,0.0495101021868842,0.020902985523987,0.0263537992058056,0.0148412010582563,0.0129104475490749,0.0143564805288666,0.0237531217613391,-0.0759855093700545,0.0211386304082615,0.014471037288396
114,0.0200284385743241,0.0185461901516343,0.0266140193367998,0.02463323995471,0.0297456158635517,0.02304295093442,0.038831977173686,-0.0759002553919951,0.0151671634909386,0.00691147334873676
115,0.0336215472780168,0.0227678546992441,0.0384653589377801,0.0487157125025988,0.035590811787794,0.00601956814837952,0.0086319773302724,-0.0783686166008313,0.00908290455117822,0.00915415850856031
116,0.0436024676476206,0.0312038601509162,0.0281104847256626,0.0422601899398225,0.00819017415051349,0.0115408875447299,0.009419922134839,-0.0755233062165124,0.00873385178523936,0.0145939467142203
117,0.0570077362159888,0.0310047293702761,0.0228012108709663,0.0323408897966146,0.0192754340047638,0.014176354277879,0.0117403325469544,-0.0750204144666592,0.00536322719805564,0.0095268563212206
118,0.0413175200422605,0.0139853324314269,0.0137324094733534,0.0371564577023188,0.013118123402819,0.0172690747616192,0.0401445903504888,-0.0800115143259366,0.0344656469921271,0.00376372167374939
119,0.0417159150044123,0.0290552622949084,0.0287649007514119,0.0286840119709571,0.0431033459802469,0.0254760750879844,0.0424507198234399,-0.07167674228549,0.0334415522714456,0.00706833686369161
120,0.0431822083890438,0.00328700710088015,0.0337674275040627,0.0215796171687543,0.0301335591822863,0.0267737124115229,0.0246031057089567,-0.0720400273799896,0.022644311003387,0.014598500286229
121,0.0277159580339988,0.0146868948359042,0.0407321139549216,0.0406559075539311,0.0225774964783341,0.0155953184391061,0.0500714603501062,-0.074411532531182,0.00600356810415785,0.0140616503971008
122,0.0292474629047016,0.011848844277362,0.0315649956464767,0.0451793077712258,0.0210610391416897,0.0141402971251712,0.0307029858231544,-0.0809311456978321,0.0417746907720963,-0.0023497772247841
123,0.040493691029648,0.00699204351985827,0.0426659118384123,0.0303589124232531,0.0212515645350019,0.0123554328456521,0.00446571813275417,-0.0774624459445477,0.0266864422398309,0.0059102995825621
124,0.0345388619850079,0.0167562230878199,0.0521267720808586,0.0231028132451077,0.0173172117987027,0.00752751311908166,0.0364090084719161,-0.0762885337074598,0.0145909330264355,0.0144264950843838
125,0.0433138220881422,0.0217465759681848,0.0425648503005505,0.0262997381699582,0.0219807274018725,0.0134934098144489,0.0482946746051311,-0.0768386051058769,0.0179339329091211,0.00689587160013616
127,0.0344556191315254,0.00691872895307218,0.0225500307666759,0.0661801503350337,0.0135826452557618,0.0079577443927216,0.028190717411538,-0.0739793889224529,0.0225032265298069,0.00569775797581921
128,0.0352399147426089,0.0179001815073813,0.0292895045131445,0.042858066658179,0.0110784222876343,0.0232009378572305,0.0234214329781632,-0.0859090661009153,0.0554814816763004,0.0137864874365429
129,0.0442156296533843,0.0273764157512536,0.0355282003680865,0.0538348940511545,0.00575423943034063,0.01648947239543,0.0250480632918576,-0.0768338466684024,0.0232429343741387,0.0198595722516378
130,0.0663122975577911,0.023995757723848,0.0281562299157182,0.0181361207117637,0.0392801286652684,0.0148732607873778,0.0148367273092542,-0.0736441972355048,0.0344561909635862,0.00987979889517495
131,0.0386807747806112,0.0114445048384368,0.0468428172171116,0.0495490673929453,0.0190604445524514,0.00195444032700228,0.0142260327314337,-0.0777420227726301,0.0105343994994958,0.0187582437259456
132,0.0278546754270792,-0.00144309961857895,0.0318345647926132,0.0572737120091915,0.0215094167894373,0.00349604086174319,0.00349185198623066,-0.0806741019090017,0.00977105124426695,0.00994366510227943
133,0.0237219299500187,0.0157253143067161,0.0324854116576413,0.0295404329275091,0.0426450911909342,0.0180833793322866,0.0212340061552823,-0.0857196934521198,0.0286151248340805,0.0194780731884142
134,0.0359315566718578,0.0124562412966043,0.0475170232355595,0.0363874204456806,0.0342673193663359,0.000296536507084966,0.0151330151129514,-0.0764737814664841,0.0108904032967985,0.0184442518744618
135,0.0338083316705057,0.0148837501848383,0.0299727879464626,0.0251630274578929,0.0394695781703506,0.0312580508845193,0.000732383898658944,-0.0763005114027432,0.0209984010351556,0.00336726734946881
137,0.0334554580040276,0.0219182913812498,0.0425749607384205,0.0457674680898587,0.0186303292478745,0.00600858991189549,0.0217792604429026,-0.0800973623991013,0.0145785587374121,-0.00255320235737599
138,0.0357110758445093,0.0242768370413354,0.0417044817336968,0.0324863061042769,0.0067050723342358,0.0152457305864248,0.00876267334180219,-0.0780873309288706,0.0512652618012258,0.0170785040993776
139,0.0251947804354131,0.0144040612406873,0.0400967942550778,0.0358748507375518,0.0355206647266944,0.0278531489893794,0.00553820367592076,-0.075698575625817,0.00500894254461552,0.0189797128550708
140,0.0389427553862333,0.0101445643696934,0.0129539938876405,0.058582965284586,0.0278593581169844,0.0135746969841421,0.0117311949841678,-0.0772707521915436,0.0124263197183609,0.0207607049494982
141,0.0202537160366774,0.0255541891480486,0.0348113710060716,0.0221292219745616,0.0321475761011243,0.00529091502539814,0.0111041294100384,-0.0760776723424594,0.0396014141539733,0.00808860291726887
142,0.0365884006023407,0.0273810907577475,0.0547452578321099,0.0451279133558273,0.0292933437352379,0.0106851595531528,0.0210617620614357,-0.0785828431447347,0.0250016729114577,0.0168351880274713
143,0.0336603969335556,0.0038912901460814,0.0249728641162316,0.033778821118176,0.016146087863793,0.0140687603658686,0.0114906581972415,-0.0780652711788813,0.015371270555382,0.00722034302695344
144,0.0441937788079182,0.0396450959766904,0.0167542560375296,0.0277114967660358,0.0127261804882437,0.0295563812057177,0.0236732234867911,-0.0747501254081726,0.0446933827673395,0.0091189705611517
145,0.0379085950553417,0.0250584070703813,0.0427943428180047,0.0265180934220552,0.0285871694130557,0.0205931843125394,0.0190588990226388,-0.0729658465300288,0.0389750549303634,-0.000220760653194572
146,0.0373713212708632,0.0200023096986115,0.0288078592469295,0.0158740868015836,0.0156231202029934,0.0139150250858317,0.0448823499803742,-0.0765237075587114,0.0155045405748145,0.00998651880460481
147,0.0659293712427219,0.0279077105224133,0.0343662972251574,0.0431116847321391,0.0132744755440702,0.0136441531746338,0.00741705781547353,-0.0742068663239479,0.0143886882967005,0.0115665594736735
149,0.0453856129199266,0.0228580106049776,0.0386773793026805,0.0280431520193815,0.0229503780603409,0.00993361017899588,0.04439442679286,-0.0792091012001038,0.0377594489604235,0.00324648135574535
150,0.0211994953453541,0.0198708282783627,0.0318793158978224,0.0288724983111024,0.0286422647535801,0.0166410820558667,0.0256631909869611,-0.0871322572231293,0.0203481527045369,0.00759606482461095
151,0.0195278098496298,0.0232829016943773,0.0432384839902321,0.0374959803496798,0.026611785714825,0.00426899262189788,0.0218998122339447,-0.0755907744169235,0.0240129544399679,0.016851868868495
153,0.0426277462393045,0.00338463587104343,0.0403029220178723,0.0170152592084681,0.00752313772682101,0.0120205974283939,0.0512627841283878,-0.0800041829546293,0.0172532452270389,0.00891439958165089
154,0.0407466180622578,0.0231047434111436,0.0297687364121278,0.0391590083017945,0.0287939874748796,0.0126506348218148,0.0476252022199333,-0.0825626763204734,0.00257415134304514,0.00491019891342148
155,0.0271814703010023,0.00780614686664194,0.0382990321765343,0.0375007692103585,0.00929548234368364,0.0173569705026845,0.0204083759648104,-0.0754969976842403,0.0286086814788481,0.0199919788865373
156,0.0550868933399518,0.0368763677154978,0.041804239153862,0.0331626034652193,0.0137204258838513,0.0118845667845259,0.0213358006440103,-0.0726260530451934,0.014597403894489,0.0111042622011155
157,0.0298254500542368,-0.00364728424964207,0.045275678858161,0.0361143213563732,0.0243227094677942,0.0107609144678073,0.0201008055300917,-0.0813573215688978,0.0266599051122154,0.0142093771137297
158,0.0382255151246985,0.00282100502712031,0.0365679908233384,0.045439303231736,0.0382865890860558,0.00598938842692102,0.00961493620222124,-0.0793526309231917,-0.000340527932470043,0.00649076878714065
159,0.0290823676623404,0.00682013047238191,0.0294080086362859,0.0331933608589073,0.0490837066123883,0.0112440184845279,0.0136745233709613,-0.0791777620712916,0.0217499268862108,0.0151102226227522
160,0.0310647614921133,0.0216509101931782,0.0221623306473096,0.0476263485228022,0.014968802977819,0.00671904877526686,0.0382632523154219,-0.0802234734098117,0.0382990467672547,0.0166203263215721
161,0.0422257162630558,0.0115361388074234,0.0230663225054741,0.0309433162212372,0.0359186112880707,0.00810579904355109,0.0325878754258156,-0.0781186863780022,0.0211622519418597,0.0165600784122944
162,0.0225747249399622,0.0112389755668119,0.0341050553446015,0.0333990106980006,0.0220901411958039,0.0139690097809459,0.053567282234629,-0.0758789107203484,0.0286330217495561,0.00836260135595997
163,0.0550087758650382,0.0281281710291902,0.0255584381520748,0.0350517469147841,0.0109956164378673,0.0127667190196613,0.0181138175539672,-0.0813293221096198,0.0215949219806741,0.000350337824784219
165,0.0330365393310785,0.0273566250689328,0.0416280422359705,0.0299468184821308,0.0196561038804551,0.00944615586195141,0.0466499842392902,-0.0779624034961065,0.0248232566130658,0.0217069424300765
167,0.0370157327502966,0.0129278615117073,0.0473206967115402,0.0126403672620654,0.0192087579518557,0.0114244665019214,0.017949940986,-0.0841600492596626,0.0308009590953588,0.0212360493838787
168,0.0211570219447215,0.0203204350546002,0.0365576023856799,0.0190157958616813,0.0217799091090759,0.0150325812088946,0.0296789131437739,-0.0783593791226546,0.011301665334031,0.00427491174195893
