"Genotype","Dim_0","Dim_1","Dim_2","Dim_3","Dim_4","Dim_5","Dim_6","Dim_7","Dim_8","Dim_9"
51,0.0578097018102805,0.0245450362563133,0.0133111281310889,0.0476722947011391,0.0137655126354598,0.00708999872828524,0.0374619300181557,-0.0761042529169949,0.0317187178950337,0.00395082059831928
52,0.0415862857674559,0.0275376442975054,0.0280471639322841,0.0625096789250771,0.022365756875052,0.0120128123089671,0.0336032861442158,-0.0825153957076777,0.0251471735398437,0.00281156967055863
53,0.0391133078373969,0.0153542032154898,0.0515739093822432,0.0405158645783862,0.00737791945108976,0.0209433035925031,0.0194295440357275,-0.0757709894604645,0.0175898099161103,-0.00255479567564668
54,0.0340925720520318,0.0397248460600774,0.0346805852508467,0.0356179686884085,0.0241061673143078,0.0196388874125357,0.041368854488811,-0.0736052478635822,0.0169170794460335,0.0271292643307664
55,0.0281758895143867,0.0212718869249026,0.050411811944722,0.0485850585003694,0.0280978140302285,0.00228877577076978,0.0279326666564949,-0.0693570251503522,0.0178829677930901,0.0284279312680516
57,0.0457925833761692,0.0176857123151422,0.0233733833732863,0.0338082248345018,0.0222907415217875,0.0302157673674325,0.0123974930972991,-0.0794774810527789,0.0162066194877056,0.00764163537828085
58,0.0454620973517498,0.0331728495657444,0.0294694050610174,0.0548623198022445,0.0143812985970638,0.0201799479934077,0.0383402590837415,-0.0787130244496201,0.0188185162300126,0.000540856634361667
59,0.0349292398119966,0.0345593063781659,0.0298552956502305,0.0616262977321943,0.00743039638014258,0.0109090383630246,0.0208624714143347,-0.0743614204913243,0.0243727155620632,0.0269852921544702
60,0.0389140093078216,0.0247050606412813,0.046197504508917,0.0155001982057001,0.0270721902802921,0.00780379818752408,0.00524243355914317,-0.07323889780166,0.0314606016238605,0.0124132076287673
61,0.0506372551123301,0.0355232536482314,0.028433982390551,0.0166343826179703,0.0144635774523003,0.0226852376945317,0.0289031233577523,-0.0754858464453047,0.0380943480469654,0.0142269160489048
62,0.0232956820271082,0.0378493067019474,0.0283674448723024,0.0342176587631305,0.0246361780131047,0.0239752677993642,0.0378528759262714,-0.075066955560012,0.0233270098129522,0.00407373050359853
63,0.0403363204871615,0.0241091889639325,0.022233067285698,0.0345659845819076,0.0384725069962474,0.00566934429419537,0.0262512555617509,-0.0773696527693923,0.00352428644984495,0.00578361744451382
64,0.0538529743041311,0.0221345440434001,0.0227683320696202,0.0637834380779947,0.00591929282100503,0.0232429026759097,-0.00174797138208594,-0.0705984798100701,0.0299654688398392,0.0130722020505644
65,0.0387762590932349,0.0100564346976171,0.0301848732227241,0.0453096432611346,0.0265663001411216,0.0236102769461771,0.0101091675391473,-0.0767787149379971,0.0441635175967502,0.0202074833931601
66,0.0297143246978521,0.0199102716246174,0.0578076139805024,0.037258617952466,0.0148541073104392,0.00422163803305012,0.0302237498667104,-0.0747767326760146,0.0201734817631052,-0.0028460512295227
67,0.047247693563501,0.0172025766223669,0.0267599319103949,0.0567405615001917,0.0199561039130055,0.00158978160470725,0.0242122205880134,-0.0721840608056406,0.0316582594550213,0.0150318781234281
68,0.0367230819538236,0.0247573194404443,0.0262719483594211,0.0437137143065532,0.0156010707738542,-0.00262143497820943,0.0415529430926923,-0.0848172685810004,0.0280852870673429,-0.00501469099778496
70,0.0396995215366284,0.0293686026707292,0.0250557808697755,0.0474912337958813,0.0135726292515905,0.00274285716780773,0.0398105889092741,-0.0757122980884559,0.0144471854721652,0.0110599856765894
71,0.0455145891755819,0.0109545846935362,0.0285981845740485,0.0563069265335798,0.0530621565565131,0.00979677715804428,0.00208308255690758,-0.0720037196647071,0.0165498962926121,0.0107803641184558
73,0.0376213306250672,0.00566735972339909,0.0249089105915122,0.0490605238204201,0.0272551381922631,0.0149775551787267,0.0213158537480412,-0.0799533291452518,0.0426367347353765,0.0105773031264848
74,0.0373101709410548,0.00533903511435104,0.0362458164623034,0.0299848283175379,0.0137282215764195,0.0097318396534926,0.0130293064755813,-0.081969530243461,0.0247183777537655,-0.00440372855688084
75,0.034137606776009,0.00939474159774062,0.0344237844691763,0.0549968844279647,0.0238751603824208,0.000826668491451239,0.00415588468606508,-0.0747794128866049,0.0112400917036725,0.0102859738692735
76,0.0382398281246424,0.0206566769483355,0.00675582272876655,0.0434303946793079,0.0295768636655029,0.0233950540423393,0.0209991423912167,-0.0768035841507837,0.0245007066124313,0.00110420947988926
77,0.0496346216648817,0.02354396291133,0.0290977822760378,0.0252262169495225,0.026186190345111,0.014465400390327,0.0006315465137068,-0.0817131471783241,0.013859535085447,0.0233515173395564
78,0.0333612392035623,0.0268696179652276,0.0311826503900139,0.0320672507708271,0.0156683008136032,0.0119603810211023,0.0332127054731739,-0.0781441998848714,0.0301477482478731,0.0131431843481435
79,0.02524612362807,0.0219876510091126,0.0335820534059552,0.048727602387468,0.0221624740655477,0.0227683240082115,0.0131151146804094,-0.0753912675768515,0.0248706777903024,0.0167129283959325
80,0.015510742009307,0.00497879092290532,0.0174337701760436,0.0503397844731808,0.0230496752347242,0.0221589636154628,0.0260747603809723,-0.0788705692088083,0.0289386211690805,0.0120387180401898
81,0.0455202596882979,0.0301846253375212,0.049562850623632,0.0351740854481856,0.0312690214839526,0.0172679299333443,0.0307648135634662,-0.0749410280134791,0.0298288965720348,0.00806151966233572
82,0.0332395639270544,0.0148969110920907,0.0180808687029378,0.0495384857058525,0.0341371719489685,0.0113777365535498,0.00530362562257874,-0.0828363356731525,0.0230875250061606,0.0174907300806042
83,0.0519544947892428,0.00924665371470233,0.047989234142893,0.0415388277421395,0.0277620281547346,0.0167176032749315,0.0130206738060503,-0.0747228297756261,0.0199092150949478,0.00268538347276051
84,0.0516993872821331,0.018101899418023,0.0249974983493417,0.0341103249229491,0.0176766733498065,0.0179326327517629,0.0278223673064497,-0.0733076819529715,0.0150530127269583,0.0174873050977115
85,0.0447228479509552,0.0259302854537964,0.0379093066638616,0.0235039126127958,0.020584586454834,0.0209680329232166,0.0162140933321107,-0.0821487265251499,0.0198750718064678,-0.00911397179092378
86,0.0245103437143068,0.00567614307510667,0.0423702652609833,0.0345021984539926,0.0369752167790349,0.00868212451556853,0.0453243250563965,-0.0718657827557905,0.0162830722560819,0.0123321659182609
87,0.0488345231860876,0.00828886354186883,0.0190096461362958,0.0327611289297541,0.0437031469889239,0.0177876336189608,0.0157453544695159,-0.0770643961592228,0.00508712940910655,-0.000731879772869155
88,0.0484811508407196,0.0187754948720994,0.057190417275761,0.0417254641652107,0.0269083492454028,0.0125820358516648,0.0018742118768072,-0.0786201365046354,0.0229091289141425,0.00539232915080353
89,0.039238562186559,0.00892225140705706,0.0395604349965446,0.0315787550061941,0.0243036563490627,0.00611383502837271,0.0236035447031065,-0.0759349211234823,0.0355466821262243,0.0231804016103051
90,0.0566216848790646,0.0314397227769716,0.0348267665900353,0.0239269595593214,0.0211670979623733,0.0197353355586529,0.039989274949305,-0.0751755251283106,0.0179355728859606,0.0105697750354999
91,0.0396695726861556,0.0133278446737677,0.0144424261225778,0.0315497651075324,0.0144406336165851,0.0183476811895768,0.0327377809319013,-0.0803827899435025,0.0277051935415951,0.00688017902658787
92,0.0250760798032085,0.0396215071280797,0.0195475750166314,0.0452504724574586,0.0219952605710877,0.0220047725985448,0.0109974256361471,-0.0774924102111432,0.00657104641007844,0.0230155521986602
93,0.0340876595250198,0.0407551502416625,0.0189663032662933,0.0274426929120507,0.0122487980021951,0.0133641487918794,0.0257580045512707,-0.0805436547237322,0.0164978105707805,0.00205026938200619
94,0.0389452756692966,0.0339450472965837,0.0258382087413013,0.0278614622851213,0.0334750120852349,0.0276311219592269,0.0285275997287643,-0.0742532715632057,0.00837377892757575,0.00713759339018038
95,0.0324262883514166,0.0267018186850218,0.0613923883426872,0.0269145645201206,0.0211543927266442,0.0148810599930585,0.00896493541356679,-0.0720203321835328,0.00390461176616016,0.0178299887389888
96,0.0298778552561998,0.0156918552523477,0.0239419553254123,0.0328795085661113,0.0279002520043967,0.0116059574764222,0.0147761670686563,-0.0758602294913876,0.0204148508158472,0.0221216887203624
98,0.0358805850148201,0.0195891641271786,0.0329369535382104,0.0434914700686932,0.025706237660278,0.0229419965296984,0.0153044828707681,-0.0841145324778407,0.0111006969955354,0.0101859037558373
99,0.0575798619538546,0.0195809922491511,0.0368684498891673,0.0413390807807446,0.0179993608844706,0.0122433891325879,0.0386037045250535,-0.0701205373251432,0.0180125821108726,0.00573181986503212
100,0.0341906904553374,0.0238627023586966,0.0375677378413356,0.0151782961911522,0.0368614122733522,0.0210408748437961,0.0118031947335408,-0.0744300845932727,0.0161293308507745,0.0181158852771951
102,0.034377783164382,0.000281920723416354,0.0277705653514835,0.0375575199723244,0.0308737383418084,0.0152490127598867,0.0120678204037822,-0.0809615790018234,0.00511802301615316,0.0147129879682056
103,0.0503524790207545,0.0140669853426516,0.0203414436863961,0.0376514156038563,0.0224209488120803,0.0209627027312915,0.020589092344887,-0.073373738340595,0.0314865741140184,0.0142960322706808
104,0.0362444892525673,0.0130019780869285,0.0389820100967038,0.0515864665309588,0.0274382330533508,0.0189036401861813,0.00658626837459992,-0.0813626345743105,0.0193147859333148,-0.00319626862583188
105,0.0378539059311152,0.0580742027794499,0.0276594721711249,0.0438014315441251,0.0236431854079735,0.030018737539649,0.0153205311630441,-0.0708269516624273,0.0229200869376551,0.0242860986651733
107,0.0281206878523032,0.0137030242088561,0.0187190317894289,0.0359299452975392,0.0279698139389763,0.023464790545404,0.0076761101550369,-0.0755986117520315,0.0150151601487978,0.0244559928718168
108,0.0434688149640958,0.00201671085665955,0.0294564491000805,0.0249695247039199,0.0135933922710692,0.0222835849660138,0.0199215069369048,-0.0759433248395316,0.026407265828205,-0.00173941542097261
110,0.0429923341919979,0.0119442762251482,0.0250282420750595,0.0410146415233612,0.0184254174759525,0.028716059634462,0.0244353205566707,-0.079837083707841,0.036334585706223,0.00267617968965122
111,0.0346389779200157,0.0240424438088667,0.0701780047589225,0.0284950934971372,0.0213866476585794,0.0093378119636327,0.0399579237503557,-0.0759660357419054,0.0289786468273707,0.00651833079156108
112,0.0244879303500056,0.0158544649990897,0.0224205427103333,0.0448798059175412,0.0298404990509082,0.0102469956812759,0.0185098106342549,-0.0799731968626592,0.00565067271621469,0.00334282724541098
113,0.0495101021868842,0.0208852017278469,0.0264236424609799,0.0148412010582563,0.0128957440423536,0.0143564805288666,0.0236490691837436,-0.0757986838929853,0.0213216750531472,0.0143454808249378
114,0.0200284385743241,0.0185461901516343,0.0265635521877489,0.02463323995471,0.0297330165523146,0.02304295093442,0.0389836094310005,-0.0758149932352911,0.0154064041910539,0.00713018968255429
115,0.0336215472780168,0.0227678546992441,0.0385682937544323,0.0487157125025988,0.0355965868193216,0.00601956814837952,0.00841116911136713,-0.0782641982396327,0.00899045781666427,0.00906989822338778
116,0.0436024676476206,0.0311931928968298,0.0281408612936139,0.0422601899398225,0.00816230347606483,0.0115408875447299,0.00955283009732576,-0.0753158296853738,0.00908124110021374,0.0146026095210778
117,0.0570077362159888,0.0310047293702761,0.022762777870557,0.0323408897966147,0.019234004950458,0.014176354277879,0.011883198836629,-0.0748940850931266,0.00547376854457086,0.00952169770390783
118,0.0413175200422605,0.0139853324314269,0.0137242139982983,0.0371564577023188,0.0131284573883424,0.0172690747616192,0.0402297072911722,-0.0798750643315735,0.0345725387610441,0.00369855899198124
119,0.0417159150044123,0.0290552622949084,0.0287756830368638,0.0286840119709571,0.0430625584015472,0.0254760750879844,0.0423983083246651,-0.0715792698245032,0.0335081560687776,0.00687490298150964
120,0.0431822083890438,0.00330194125660118,0.0336789398792244,0.0215796171687543,0.0301278002368487,0.0267737124115229,0.0243906370643596,-0.071905606150602,0.022311683693614,0.0144856697573893
121,0.0277159580339988,0.0146868948359043,0.0407417619887452,0.0406559075539311,0.0225747966181252,0.0155953184391062,0.0501996295398221,-0.074376365066291,0.00603726444412648,0.0139940887173702
122,0.0292474629047016,0.011848844277362,0.031607949906723,0.0451793077712258,0.02107397835736,0.0141402971251713,0.030958842345468,-0.0807611177443744,0.0417258089033848,-0.00235799534237304
123,0.040493691029648,0.00699204351985827,0.0427399369324938,0.0303589124232531,0.0212630174208855,0.0123554328456521,0.00443950323601027,-0.0774582160230128,0.0268097648756847,0.00593369792182553
124,0.0345388619850079,0.0167562230878199,0.0521297992318403,0.0231028132451078,0.017300797540624,0.00752751311908165,0.0362643451234035,-0.0762510123225259,0.014632545114802,0.0142955631436334
125,0.0433138220881422,0.0217465759681848,0.0425741039131168,0.0262997381699582,0.0220001342921249,0.0134934098144489,0.048550166050233,-0.0767841659525344,0.0181283367467769,0.00687434640482531
127,0.0344556191315254,0.00691872895307218,0.0225174733980355,0.0661801503350337,0.0135959073445817,0.0079577443927216,0.0283184643739402,-0.0741346643678737,0.022616441114903,0.00552557462084959
128,0.0352399147426089,0.0179001815073813,0.0294189480766299,0.042858066658179,0.0110682192030509,0.0232009378572305,0.0232117962368808,-0.0858478515445074,0.0551779194198731,0.0136473318813042
129,0.0442156296533843,0.0273764157512536,0.0354430157312253,0.0538348940511545,0.00577222106945155,0.01648947239543,0.02527765000967,-0.0769245203970329,0.0231115111241932,0.020075738148263
130,0.0663122975577911,0.023995757723848,0.028292231171603,0.0181361207117637,0.039277755110083,0.0148732607873778,0.0147327236487205,-0.0734709098975116,0.0344600673025941,0.00998881944092073
131,0.0386807747806112,0.0114445048384369,0.0468024700639528,0.0495490673929453,0.0190564290914721,0.0019544403270023,0.014040530214096,-0.0775153201502179,0.0104951415881702,0.0187664639298314
132,0.0278546754270792,-0.00144309961857895,0.0317815965165047,0.0572737120091915,0.0215160752164496,0.00349604086174322,0.00377239731900771,-0.0808827262077454,0.00983195045304521,0.00983830183157869
133,0.0237219299500187,0.0157253143067161,0.0324581958065409,0.0295404329275092,0.0426495858161238,0.0180833793322866,0.0210425195481825,-0.0855242887040058,0.028749239448982,0.0192440137671767
134,0.0359315566718578,0.01245944087445,0.0475255300435549,0.0363874204456806,0.0342608110295083,0.000296536507084959,0.0149117359472698,-0.0763575683401099,0.0109687243328736,0.018507868051816
135,0.0338083316705057,0.0149220972692564,0.0299437599191663,0.0251630274578929,0.0394841733689617,0.0312580508845193,0.000853135416824099,-0.0764949197672569,0.0208794378914119,0.00341915488256765
137,0.0334554580040276,0.0219182913812498,0.0425104977854712,0.0457674680898587,0.0186287346111376,0.00600858991189549,0.0212685070783152,-0.0801012957201735,0.0146754532178195,-0.00267140151597455
138,0.0357110758445093,0.0242745516285885,0.0416176520488039,0.0324863061042769,0.00671160064170331,0.0152457305864248,0.00908058816236458,-0.0781380519197291,0.0512100490260349,0.0171103133355179
139,0.0251947804354131,0.0144040612406874,0.0400863048421534,0.0358748507375519,0.0355059320366639,0.0278531489893794,0.00562550123104683,-0.0757809397381401,0.004860635995409,0.0190075153245663
140,0.0389427553862333,0.0102651115826355,0.0129703971649961,0.058582965284586,0.0278692892863016,0.0135746969841421,0.0121887527102514,-0.0773345452505532,0.0125753097953649,0.0209293812639861
141,0.0202537160366774,0.0255541891480486,0.0348465434547788,0.0221292219745616,0.0321525989096458,0.00529091502539813,0.0107445147635678,-0.0758940757288334,0.039246855823674,0.00809104062468953
142,0.0365884006023407,0.0273810907577475,0.0547399191102802,0.0451279133558273,0.0292975286113712,0.0106851595531528,0.0209786812971134,-0.0783829235970722,0.02508142840566,0.0165021486537297
143,0.0336603969335556,0.0038912901460814,0.0250768731471112,0.033778821118176,0.0161422766866761,0.0140687603658686,0.0115111063857357,-0.077976073013297,0.0151783385877281,0.00720385455518565
144,0.0441937788079182,0.0396450959766905,0.0167166702603506,0.0277114967660358,0.0127438894614515,0.0295563812057177,0.0237542417425193,-0.0749903744025829,0.0447037352894896,0.00895836101240713
145,0.0379085950553417,0.0250406232742411,0.0428287657954029,0.0265180934220553,0.0286112883087748,0.0205931843125394,0.0187028930664542,-0.0730530677425513,0.0389618644961806,-0.00023551545122834
146,0.0373713212708632,0.0200023096986115,0.028833049877051,0.0158740868015836,0.0156173364710334,0.0139150250858317,0.0451041184863919,-0.076556665310338,0.0158358772578076,0.0100931335318672
147,0.0659293712427219,0.0279077105224133,0.0343808304219985,0.0431116847321391,0.0132454656427641,0.0136441531746338,0.00748197106067248,-0.0741468787948898,0.0142564599749007,0.0115530760054234
149,0.0453856129199267,0.0228043246867922,0.0386837518597246,0.0280431520193815,0.0229546422745753,0.00993361017899587,0.0442777573067386,-0.0789623085507557,0.0377904951739382,0.00329542441667974
150,0.0211994953453541,0.0198395191682247,0.0319403472166566,0.0288724983111024,0.0286664131376993,0.0166410820558667,0.0256053428261351,-0.0871575891069899,0.0204798046982314,0.00763977574244514
151,0.0195278098496298,0.0232829016943773,0.0432066366197725,0.0374959803496798,0.0266298488766576,0.00426899262189788,0.0218022440837184,-0.075683467125834,0.02397687997029,0.0168900063460806
153,0.0426277462393045,0.00338463587104343,0.0402345674082282,0.0170152592084681,0.00754884733720393,0.0120205974283939,0.0509138471480917,-0.0800865356733963,0.0172565444563085,0.00889091319758726
154,0.0407466180622578,0.0231047434111436,0.0297684113550152,0.0391590083017945,0.0287716556528893,0.0126506348218148,0.0474668106175277,-0.0824355811677253,0.00250697569431782,0.00477623079731173
155,0.0271814703010023,0.00780614686664194,0.038269606529572,0.0375007692103585,0.00930452138414919,0.0173569705026845,0.0205011421995624,-0.0754390943527564,0.02852637637378,0.0199855873814503
156,0.0550868933399518,0.0368108816881798,0.0417200306309364,0.0331626034652193,0.0137082716567935,0.0118845667845259,0.0213247539420562,-0.0726305808479772,0.0145766760382581,0.0110114800433726
157,0.0298254500542368,-0.00360893716522389,0.0452584815513941,0.0361143213563732,0.0243343457406849,0.0107609144678073,0.0199297932106809,-0.0812707852222948,0.0268156487668417,0.0142752989351643
158,0.0382255151246985,0.00282100502712031,0.0365563649858347,0.045439303231736,0.038304579913246,0.00598938842692102,0.00964108039344439,-0.0793280372718062,-0.000523224709360963,0.00651216859435988
159,0.0290823676623404,0.00682013047238191,0.0293618196476505,0.0331933608589073,0.0490798097212364,0.0112440184845279,0.0135681717986884,-0.0791785326689949,0.0218841250880507,0.0152168825584991
160,0.0310647614921133,0.0216509101931782,0.0221595182815302,0.0476263485228022,0.0149746795314811,0.00671904877526686,0.0382043307580339,-0.0802475696767851,0.0383055538355652,0.0167436625900233
161,0.0422257162630558,0.0115781027875839,0.0230469294982801,0.0309433162212372,0.0359316599214114,0.0081057990435511,0.0324297654539381,-0.0779257278499953,0.0210880040455639,0.0167081830453097
162,0.0225747249399622,0.0112389755668119,0.0341737098222873,0.0333990106980006,0.0221009513997849,0.0139690097809459,0.0535063152535413,-0.0760384388689091,0.0288136671469681,0.00830909682306299
163,0.0550087758650382,0.0281281710291902,0.0255109421882331,0.0350517469147841,0.0110007853973579,0.0127667190196614,0.0178321234910891,-0.0814439723341789,0.0216636730453518,0.000208106441382127
165,0.0330365393310785,0.0273566250689328,0.0415225363581562,0.0299468184821308,0.0196339931346879,0.00944615586195141,0.0462341823116123,-0.0777131532188371,0.0245888013804024,0.0213684576796635
167,0.0370157327502966,0.0129698254918678,0.0472636035699275,0.0126403672620654,0.0191738102465277,0.0114244665019214,0.0178208945048759,-0.0837454341090237,0.0308104903759661,0.0210782556007381
168,0.0211570219447215,0.0203204350546002,0.0365194383000592,0.0190157958616813,0.0217585036800413,0.0150325812088947,0.0297490206951079,-0.0784768630062293,0.0114449705414791,0.00438831916787567
