"Genotype","Dim_0","Dim_1","Dim_2","Dim_3","Dim_4","Dim_5","Dim_6","Dim_7","Dim_8","Dim_9","Dim_10","Dim_11","Dim_12","Dim_13","Dim_14","Dim_15","Dim_16","Dim_17","Dim_18","Dim_19","Dim_20","Dim_21","Dim_22","Dim_23","Dim_24","Dim_25","Dim_26","Dim_27","Dim_28","Dim_29","Dim_30","Dim_31","Dim_32","Dim_33","Dim_34","Dim_35","Dim_36","Dim_37","Dim_38","Dim_39","Dim_40","Dim_41","Dim_42","Dim_43","Dim_44","Dim_45","Dim_46","Dim_47","Dim_48","Dim_49"
91,6.28135855992635,6.3380290667216,-2.49869412183762,0.30359660089016,0.536967207988103,0.579792857170105,0.356374005476634,0.390567334989707,-1.8043555021286,0.281068195899328,0.373381416002909,0.554036808510621,0.435663178563118,0.531469295422236,0.394346496711175,0.577539463837942,0.413237611452738,0.533030281464259,0.565892207125823,0.740824192762375,-0.321182337900003,0.264234994848569,-2.65224957466125,-2.35419738292694,-1.09566341837247,0.00308020901866257,0.00522394839208573,0.00236227611700694,0.00234442584527036,0.00313252369718005,0.00279428026018043,0.00550451215046148,0.00495698881180336,0.00319322999954845,0.00329728038438285,0.00417362130247056,0.00257606893622627,0.00411906458127002,0.00359384853315229,0.00426416110713035,0.00332893629092723,0.00439165567513555,0.00182999767518292,0.00438527266184489,0.00269182852935046,0.00392481471256663,0.0016320581586721,0.00240867074656611,0.00585623201914132,0.00413623952772468
92,6.28379273414612,6.62198702494303,-2.13065028190613,0.473069364825885,0.577477435270945,0.786632031202316,0.434821461637815,0.285918042063713,-1.94147286812464,0.454492564002673,0.480668057998021,0.497526255746682,0.226986249287923,0.396789968013763,0.558915078639984,0.397658213973045,0.0237456168979406,0.284035624315341,0.460863585273425,0.733424286047618,-0.28509288157026,0.458560754855474,-2.57797833283742,-2.4168788989385,-1.15244005123774,0.00285934367760395,0.00606589469437798,0.00232965402149906,0.00338873666866372,0.00362958469971394,0.00299984796826417,0.00559084497702618,0.00490331378144522,0.00325955749334147,0.00366269116057083,0.0038776893246298,0.00239460515634467,0.00363846907081703,0.00316130501839022,0.00333330623107031,0.00280937290517613,0.00372794957365841,0.00171757962865134,0.00418898342953374,0.00259958213428035,0.00398923235479742,0.0017233397908664,0.00232650118414313,0.00458215514663607,0.00372720987070352
93,6.17645972115653,6.36242716653006,-2.1129937342235,0.517446185861315,0.639641618090017,0.732386537960597,0.356435320207051,0.30657371027129,-1.87411667619433,0.477763631514141,0.57757648399898,0.540790504642895,0.455745599099568,0.4969645014831,0.313399677830083,0.475439097200121,0.289329503263746,0.458124497107097,0.420165481311934,0.475511103868484,-0.370367301361901,0.511777547853334,-2.6203875882285,-2.56972823824201,-1.19588945593153,0.00251475335764033,0.00474146863312593,0.00215320450453354,0.0032500261939796,0.00331872224342078,0.00258850186531033,0.00481926144233772,0.00422554865612515,0.00298551471704351,0.00309338104645056,0.00372856027180595,0.00240425562619099,0.00360622873995453,0.00287504068442753,0.00322996663661408,0.00306127315187561,0.00374157513890948,0.00169248520562957,0.00378990544205798,0.00242647951069687,0.00364302205187934,0.00183543293470783,0.00211421105944152,0.00431690594580557,0.00359702030462878
94,6.12614830334981,6.28196907043457,-2.02146770556768,0.637632936239243,0.372522822270791,0.359025277197361,0.444454391797384,0.400074707965056,-1.95344358682632,0.558170676231384,0.71099442243576,0.797228624423345,0.649007052183151,0.418276458978653,0.301041336109241,0.281223550438881,0.162942628065745,0.257527136554321,0.398007199168205,0.610203934212526,-0.254272233694792,0.561521649360657,-2.49106828371684,-2.38606810569763,-1.50457781553268,0.00222238944843411,0.00479352307350685,0.00194815283369583,0.00295267034865295,0.00263561622705311,0.00220549126000454,0.00460225588176399,0.00394089118344709,0.00281949372341235,0.0032782320631668,0.00399363320320845,0.00243349611992016,0.00347409372140343,0.00254702831928929,0.00257348214897017,0.00212803803151473,0.00252824454219081,0.00135488612189268,0.002771338292708,0.00203574340169628,0.00414759452299525,0.00183842573702956,0.00217362326414635,0.00411372175828243,0.00371501288221528
95,6.65420255661011,7.21731548309326,-1.96395089626312,0.443409419059753,0.410369983315468,0.58660089969635,0.496346759796143,0.37887864112854,-2.19297754764557,0.244198560714722,0.406619358062744,0.65432590842247,0.661265707015991,0.571669590473175,0.417186667025089,0.441725766658783,0.178063523769379,0.420395021140575,0.638048100471497,0.849885249137878,-0.251315411925316,0.403555801510811,-2.72931113243103,-2.55242028236389,-1.50670280456543,0.00252999081276357,0.00430408134125173,0.00182315934216604,0.0021068794419989,0.00199780371040106,0.00216490707825869,0.00409658928401768,0.00325762627180666,0.00199069507652894,0.00207456732168794,0.00274798648897558,0.00164426147239283,0.00270033560227603,0.00237592690391466,0.00264892368577421,0.00172927575185895,0.00268297537695616,0.00120525050442666,0.00331614834722131,0.00195853181648999,0.00324401527177542,0.0011333966627717,0.00163958549965173,0.00408423931803554,0.00298874694854021
96,6.23843660354614,6.19645118713379,-2.10136141777039,0.516789108514786,0.46306483745575,0.677754592895508,0.509884560108185,0.438754859566689,-1.77382535934448,0.307172811031342,0.378906655311584,0.465409252047539,0.445378379523754,0.37146303653717,0.222232104837894,0.292962074279785,0.134549129009247,0.455583220720291,0.674984836578369,0.666274771094322,-0.307496201992035,0.465729570388794,-2.53037257194519,-2.37570843696594,-1.39881131649017,0.00330567052587867,0.00534196235239506,0.00232971177902073,0.00266673709265888,0.00281486506573856,0.00307316035032272,0.0055709594860673,0.00527026560157537,0.00337912454269826,0.0029981572413817,0.00417772964574397,0.00261799029540271,0.0037511772941798,0.00312433748040348,0.00331909579690546,0.00281174054834992,0.00418517685029656,0.00196916792774573,0.00487903950270265,0.00295207324670628,0.0047258966602385,0.00218667504377663,0.00234021503711119,0.00535879097878933,0.0040494532790035
98,6.18400249481201,6.61653251647949,-2.13281552791595,0.506414484977722,0.569980549812317,0.623782992362976,0.479187804460526,0.69458601474762,-1.65477912425995,0.538754639029503,0.70636750459671,0.29048125743866,0.00938670784235001,-0.0126007735729218,0.258116847276688,0.364592963457108,0.00974234417080879,0.212744054198265,0.485921317338944,0.631962895393372,-0.185367658734322,0.593366003036499,-2.53019237518311,-2.23296909332275,-0.935711717605591,0.0034151581581682,0.00754405222833157,0.00242529448587447,0.00347757595591247,0.00330341784283519,0.0031968321185559,0.00621142890304327,0.00617590490728617,0.00435899342410266,0.00515632629394531,0.00549883944913745,0.00240652831271291,0.00342616606503725,0.00221889717504382,0.00263622039929032,0.00252489661797881,0.00279576934408396,0.00153618361800909,0.00373986111953855,0.0022858306299895,0.00455370438285172,0.00219210260547698,0.0022190970601514,0.0051905196160078,0.00466244630515575
99,6.36640326182048,6.32870495319366,-2.1794323126475,0.456265603502591,0.593378365039825,0.669147173563639,0.505464081962903,0.476291040579478,-1.81730123360952,0.426640629768372,0.396259605884552,0.533641077578068,0.469617559264104,0.634855970740318,0.442145289232333,0.578802585601807,0.287503123283386,0.430338725447655,0.616092363993327,0.729389138519764,-0.458004305760066,0.300299530227979,-2.55508550008138,-2.60027913252513,-1.84812627236048,0.00226022761004666,0.00415780034381896,0.00170510035241023,0.0023355987505056,0.0028134494399031,0.00250676216091961,0.00459163488509754,0.00422791884435962,0.00259905381244607,0.00268686927544574,0.00338048773119226,0.0022717488463968,0.00332584437758972,0.00257277464455304,0.00322340946877375,0.00261942184685419,0.00368089514086023,0.00158677112388735,0.00348558701807633,0.00245284199869881,0.00346929242368788,0.00150864892445194,0.00182892535425102,0.00430019840132445,0.00279317662352696
100,5.61476143201192,5.74910147984823,-2.1249905427297,0.372975553075473,0.419401259471973,0.660468598206838,0.405976166327794,0.277693249285221,-2.0995481411616,0.50373350083828,0.525761485099792,0.571602718904614,0.461604292194049,0.417896231015523,0.415793259938558,0.448820650577545,0.15977027018865,0.455731211851041,0.654239505529404,0.764086306095123,-0.28521395350496,0.3029745221138,-2.6174080769221,-2.24715761343638,-1.00181088844935,0.00291444947166989,0.0054364469833672,0.0025350828267013,0.00307930101795743,0.00338864673782761,0.00338608581417551,0.00611614257407685,0.00543843562869976,0.00361467715507994,0.00378994096536189,0.0049674054607749,0.00312682970737418,0.00449213397223502,0.00388864889585723,0.00412063541201254,0.00330179184675217,0.00505540485028177,0.00199999378916497,0.00532009871676564,0.00292811895875881,0.00520468642935157,0.00207355294454222,0.00249290807793538,0.00574669754132628,0.0044817366094018
102,6.35816860198975,6.76185779571533,-2.17342655658722,0.539754033088684,0.467898672819138,0.401833653450012,0.282669323682785,0.413841918110847,-2.04531226158142,0.193430429697037,0.227066540718079,0.549642761796713,0.594485712051392,0.470960968732834,0.331609824299812,0.389467585086822,0.0123845465481281,0.203984616696835,0.521703708171845,0.827067244052887,-0.143740679323673,0.467411509156227,-2.55157346725464,-2.29421207904816,-0.878399419784546,0.00374016244895756,0.00601098048500717,0.00280033077578992,0.00313233428169042,0.00310823100153357,0.00273218154907227,0.00543513027951121,0.00455715097486973,0.00307858246378601,0.00307513354346156,0.00393361849710345,0.00236158836632967,0.00386216351762414,0.00355127537623048,0.00382988541387022,0.003041897341609,0.00397176709957421,0.00170429316349328,0.00454072975553572,0.00260787680745125,0.00459964023903012,0.00203902323264629,0.0028702586190775,0.00592136094346643,0.00525131947360933
